balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
78174|181|11|3|403559.21|970236.15|620047.74
26631|1351|46|2|877805.07|971529.21|464106.825
52627|1406|27|1|642022.16|799713.5|252052.735
49246|1734|16|3|726859.2|615607.22|518044.45
34485|1388|4|2|983522.3|630270.63|148508.95
18268|1718|4|1|23424.96|905593.13|534960.0
43577|1128|24|2|719328.57|377690.62|580150.91
26213|1384|10|1|99651.77|214877.92|549610.45
48464|898|48|1|351218.6|920309.1|728160.68
92667|867|57|3|523284.73|32120.26|274578.075
84197|1152|99|2|72443.63|438478.83|411397.025
26864|814|58|3|620099.74|523608.24|148916.36
32702|1444|98|2|315881.3|668774.51|523335.98
9328|340|88|2|898886.49|29448.86|497210.38
489|1003|15|2|780429.32|183450.1|586300.165
1471|580|14|2|604902.63|451938.06|836158.08
13205|1379|24|3|752507.12|312929.17|484531.735
11893|1564|24|1|573320.19|910855.21|661796.55
88227|598|43|1|123409.74|581594.71|272274.41
17674|1457|39|2|866787.6|532276.24|335898.335
83067|818|25|2|113533.58|665989.98|905422.4
45012|706|17|1|888763.61|798215.48|651058.065
6374|1762|12|3|652233.36|193432.22|384794.985
22445|1293|37|1|517700.36|510408.09|796900.055
83883|1077|4|3|345143.88|936080.58|770156.91
99134|1382|42|3|857047.33|997275.34|480203.51
69501|209|30|1|18177.71|196209.66|565331.54
53994|1354|1|3|505841.32|152184.78|332981.77
38844|463|10|2|729723.86|647690.03|462285.47
86826|1588|36|2|270559.21|861636.68|292946.04
56405|539|89|2|584617.63|118980.94|534849.095
13420|915|41|3|953377.35|227898.26|556378.175
96440|176|60|2|701235.5|223245.69|236588.46
80656|1369|37|2|843878.81|843808.42|561514.3
24013|603|73|1|341948.81|517633.4|924667.145
32865|1040|2|1|443736.6|25194.83|200837.93
76724|1743|42|3|317772.2|706534.55|355419.075
50920|267|19|1|391300.63|239770.76|397761.805
54698|1135|4|1|148265.63|39355.5|258283.875
56281|736|58|2|79819.5|888308.6|419187.35
78454|1147|97|1|719420.14|40962.35|355434.53
51046|1525|39|2|53397.93|981937.18|789626.925
77400|525|5|3|984020.58|744490.36|776539.535
97792|1716|35|2|872668.12|957843.64|570313.745
95794|230|9|1|974430.95|292805.64|182625.425
99313|108|63|3|199338.07|635062.61|672850.515
68870|355|65|2|821398.71|572584.78|571085.115
83659|289|41|1|471126.98|504983.32|545734.41
40215|185|57|1|410976.63|2575.14|329813.935
77107|1709|48|3|585496.93|265175.34|968400.17
25070|1322|90|3|304117.0|640.36|517211.825
28430|941|22|2|262884.64|406941.46|630998.635
2048|301|42|3|754026.5|688651.98|652567.17
59810|539|47|1|104007.8|16442.59|148448.08
16284|407|70|1|25900.03|865693.62|575904.88
98209|1141|60|3|131400.51|825692.44|394156.95
46589|1539|97|2|125050.24|471362.02|500367.815
47290|798|80|1|774205.89|158990.39|372827.765
44042|327|74|2|200316.5|311794.55|333546.95
80196|645|10|3|385778.85|508058.14|111100.8
31308|927|97|2|296784.31|567801.95|443766.545
39589|1814|71|1|836585.75|913745.44|258260.495
66278|473|67|1|884395.83|340774.22|611095.12
3763|650|98|2|57254.57|131714.48|756564.635
15614|1574|46|1|891319.42|703491.46|147015.865
54993|1610|31|1|344899.39|406195.77|772165.38
60649|292|8|1|395415.85|301208.31|665023.28
54608|958|19|2|799423.05|308009.79|381031.05
29714|1556|59|2|531926.46|654229.03|501884.18
49682|1367|27|2|75338.1|614843.63|806887.57
20412|1400|47|1|916545.99|580371.44|405750.605
85948|1658|70|3|869725.17|60720.62|631092.63
29705|878|73|1|744997.46|643291.94|524917.395
99469|175|94|2|221021.39|367993.82|479923.155
22005|171|63|2|383476.05|308541.12|515008.0
1095|1788|83|1|789788.17|677390.31|760804.77
83454|274|19|2|254995.21|149696.53|788686.55
35941|232|47|1|935114.17|836162.39|500909.255
19171|943|100|1|778414.51|558436.57|426661.06
99130|555|39|1|453258.15|436861.39|835932.385
16453|60|7|1|81876.17|132604.85|451190.97
89674|180|43|2|34804.15|730893.78|302816.4
73203|374|16|1|766351.34|825295.21|463992.985
55577|870|38|3|670864.6|936143.97|289427.48
36372|102|62|3|285147.17|48024.29|534916.8
53435|203|21|1|594703.26|356824.51|468085.02
73439|1661|69|2|3929.85|518812.4|877181.135
77898|1443|35|2|874978.79|688923.14|436407.135
84160|1705|65|1|24478.11|728777.21|512269.835
96797|9|73|1|899470.34|688016.61|383037.35
83836|315|6|3|387118.84|914440.83|431583.215
8823|1048|31|2|373631.5|490250.81|324547.39
4027|1408|81|2|217349.84|427982.68|384927.545
90253|226|73|3|529813.18|422161.35|516803.385
89022|1426|40|1|56331.21|365515.6|800952.41
78768|1618|64|2|711502.79|163732.35|598028.295
62527|94|21|3|821650.06|511618.33|602972.835
57034|806|70|1|219551.26|149991.25|337806.415
55508|648|57|2|746118.04|236731.82|487057.105
65930|1757|12|1|841990.12|921857.67|318910.67
26430|1017|97|3|316533.14|749105.48|756961.005
1775|1754|88|2|84916.73|520180.82|283692.95
91209|1240|9|2|599974.41|115974.82|203609.125
55753|1783|87|2|603317.61|920151.59|581099.41
92051|1330|70|2|133621.11|631249.17|663081.765
18928|413|70|1|905584.9|262384.87|68861.37
77029|1048|19|3|98370.53|292549.38|483628.385
55945|1066|16|2|502732.23|104966.08|542267.915
92557|1376|1|3|319421.77|301185.79|359926.09
63481|1771|39|3|522504.52|250915.26|356337.765
24427|446|93|2|382358.42|325956.31|251709.26
21156|1774|98|2|231803.87|883103.77|655292.795
25738|934|63|3|782269.82|236480.64|726744.23
90978|378|70|1|296733.59|29873.48|171224.115
98423|950|40|2|682835.51|574758.8|679676.005
94626|212|90|1|590202.66|491234.71|559839.225
57745|73|57|2|924365.51|163662.93|922061.27
1100|1124|26|1|919288.55|662267.22|893275.305
58792|375|39|2|620982.85|602138.67|258911.62
88279|414|81|1|201969.19|970645.88|243571.56
81740|336|87|2|826928.13|838693.99|337041.645
63682|570|90|1|914626.54|983470.45|638297.86
50819|614|15|1|151827.85|417442.81|424257.18
43221|658|72|2|545085.19|343294.68|550338.955
36682|1587|98|1|54350.98|245762.35|506739.98
38430|125|86|2|833600.63|60905.86|197643.715
58316|442|2|2|584898.72|41811.08|508920.755
84368|1321|5|1|674751.1|491055.54|537786.32
45038|209|25|1|908747.79|986490.3|656613.67
72260|962|23|2|504500.18|556890.06|738002.94
31429|406|76|2|955165.74|448836.09|716240.79
57557|1636|49|3|28715.83|992274.54|133830.955
53782|727|48|1|710428.8|651063.22|429757.95
42313|635|42|2|225927.79|811854.5|539498.0
72329|95|87|3|396075.18|386770.26|552389.775
46718|372|23|1|627720.09|409627.13|279939.36
93570|593|39|1|386827.1|731726.81|169654.63
28308|847|57|2|430284.14|44544.87|857531.9
85237|1005|31|1|779070.72|31044.31|348055.91
67505|921|89|3|310919.77|323109.13|684475.035
82978|953|82|3|811728.42|459531.54|83339.33
22932|465|24|3|969085.1|780257.1|598055.655
13672|1586|37|2|336015.38|334553.25|829969.44
18340|1385|63|2|436571.84|831796.15|244271.545
13260|1101|9|1|913824.07|705443.51|591984.88
97785|1424|31|1|516675.78|185633.15|878232.645
3851|1017|67|2|191018.59|283561.88|437881.105
22534|416|39|3|412292.92|286021.49|529806.98
3049|1226|44|2|54022.34|68398.79|587452.915
42496|877|72|3|471568.16|350351.4|477327.505
39021|1090|65|1|752090.02|740975.54|363633.655
9553|813|73|1|556809.73|975854.94|577056.145
51662|857|66|2|433536.75|475739.37|444665.28
60255|1353|45|1|652387.63|444940.85|740388.77
54838|862|63|1|997629.52|388546.22|570762.76
92793|1272|19|3|570402.95|127505.82|803845.595
17940|390|34|3|809473.23|959227.01|271683.5
73784|235|59|3|367815.48|747913.86|591109.955
41010|1119|75|1|410636.2|183672.81|876122.085
98422|367|95|3|615751.65|813774.89|512081.11
57703|614|75|2|661350.01|957357.94|966317.54
99644|1389|57|1|457800.12|429055.74|728689.485
60650|930|9|2|3875.58|103362.77|307023.905
58571|331|65|1|227750.55|564338.86|951395.165
79290|1643|36|1|271456.25|994710.61|491323.695
61373|546|48|1|521289.89|123792.24|283341.08
23005|1704|100|1|820690.61|488040.34|651377.015
57094|1572|8|3|926902.24|979940.88|842356.325
25769|275|72|3|406326.72|363504.67|756828.41
79393|125|82|2|230456.8|797190.46|805176.6
33117|31|73|3|10646.08|136317.33|636578.915
97306|340|37|3|478821.46|389012.47|543993.68
75436|324|17|1|594020.14|130830.41|516765.455
87089|1549|22|2|817701.3|554279.5|438901.305
85052|955|67|3|963418.39|2921.12|846844.645
97965|1753|36|3|625881.23|242401.64|632819.595
64228|124|15|3|586188.97|382645.39|153383.23
14953|453|17|1|79136.11|70836.68|786444.635
42725|614|53|3|365299.6|570039.01|722478.56
97870|207|45|1|500769.99|212741.25|606046.9
34068|1182|69|2|149013.75|564567.3|551365.145
4931|1487|62|3|520352.48|24339.17|65339.565
46956|435|38|1|781350.82|715090.51|481963.035
36797|1728|92|1|704683.46|727135.76|172986.435
24894|1365|60|3|236985.67|368978.56|281979.475
2861|1112|32|2|166401.67|352272.65|80264.26
39998|561|3|2|253501.38|586172.38|338362.145
97019|965|46|3|941166.81|346282.23|350392.105
98763|17|6|2|437097.7|215582.54|644321.315
97584|782|29|2|796429.7|316370.2|276964.29
44340|508|55|2|513942.28|979680.6|561471.635
38438|942|54|3|713762.42|397761.87|438323.205
55672|1454|43|3|242993.49|586016.05|517822.145
95982|814|63|2|60328.02|6099.19|590154.75
96543|1159|27|2|896898.56|538230.25|192140.86
93412|1543|85|3|317989.25|585832.71|262748.2
43648|1128|63|2|355184.06|850884.02|729214.835
5901|1613|69|3|284996.5|544349.79|534965.11
87757|662|73|2|873545.9|448877.72|222846.215
21023|327|84|3|41548.03|521859.99|503602.68
74887|1000|77|3|160010.91|787973.8|706358.11
4318|23|53|3|931674.43|651637.94|632984.02
22413|688|63|1|813089.82|386597.94|377252.97
11496|1548|97|3|555345.58|980806.75|665915.83
63967|1162|11|3|810376.82|235448.63|352900.98
13095|1454|62|2|902047.95|861521.91|139400.73
18703|200|33|1|682840.52|122079.34|415372.045
67638|616|72|1|811837.73|300520.16|757119.065
49154|1368|17|2|200602.45|956138.31|477556.21
47565|1515|31|2|233617.43|335944.98|522561.89
90002|400|74|2|504234.1|407886.29|512895.575
944|505|100|3|709043.36|17259.29|603439.945
14324|821|28|1|16996.4|214431.34|657902.185
63477|1129|99|3|881927.47|700629.26|751899.98
31002|535|10|3|910580.49|160749.81|397444.78
83489|707|88|3|621622.88|559661.08|522459.89
42505|490|81|1|223895.02|561462.7|863996.855
36273|1119|2|3|454648.81|476198.06|624611.52
97872|604|75|3|651200.52|499858.28|429430.8
41773|1039|31|2|649489.16|311111.43|341349.53
96325|268|81|1|193382.66|619188.75|55774.48
35323|1136|85|3|423989.67|102787.32|154835.43
83026|730|22|2|319629.66|729636.78|351576.755
26343|1017|5|2|932106.81|828261.33|350400.955
70107|1781|3|1|685214.21|213798.44|832094.605
2697|823|17|3|500471.88|895939.21|620153.005
9719|712|73|1|105654.58|201794.51|120146.935
82336|514|27|3|415344.6|915932.52|730854.79
68305|659|88|1|755207.62|909650.49|388728.91
6069|1359|96|1|597450.18|497370.02|591969.9
88327|1715|32|2|840711.65|17917.2|586895.925
52510|761|8|1|346611.56|658347.91|537888.61
49127|1384|60|1|275077.55|777081.23|762110.59
72541|1382|81|3|828534.69|642527.46|388091.14
25784|821|96|1|272194.53|892397.41|369026.125
50862|680|66|2|188529.92|212648.36|401296.705
89590|669|88|2|63183.72|302268.72|569116.505
7529|11|64|3|889663.47|623718.68|183128.455
79904|1632|97|2|657076.9|293141.82|544867.58
21783|109|80|2|385837.03|365219.96|817385.745
76043|1264|39|3|447550.26|457686.6|874317.61
46250|1116|47|3|512471.89|764867.86|551743.515
45814|584|43|2|617352.04|491456.65|368845.51
10897|1622|88|3|695979.38|903259.16|180058.345
99356|472|62|2|108339.89|751198.01|595426.8
97351|262|33|1|668278.55|627556.12|487810.69
58563|1357|4|1|172448.71|921508.71|865134.41
4340|747|27|3|40793.81|662463.41|931716.34
4006|1341|72|2|701462.39|887556.73|584984.68
82826|1043|5|3|398266.98|923827.65|545224.405
28365|659|9|2|833850.98|988368.81|536775.675
35978|629|99|3|562112.82|539695.64|550982.535
48602|1511|65|1|5228.77|260946.82|511981.815
70510|1457|94|3|267744.54|657373.25|320842.405
85598|1606|1|3|60296.56|24396.49|463594.64
26495|1268|30|2|857562.98|882345.61|306860.56
9672|1300|43|3|900354.1|332299.98|550349.035
93353|1817|65|3|778739.87|884710.58|273650.51
82195|375|30|2|445627.81|16602.18|341957.64
40950|1499|71|1|127793.89|530134.8|407519.7
63973|1522|10|2|118148.39|675899.47|424055.55
26069|993|95|3|422932.4|719329.31|726352.605
40738|1547|56|1|76858.31|600975.11|718034.8
46652|1267|21|1|519936.05|323456.7|528590.47
52829|466|38|1|253670.19|444670.65|347486.375
34963|235|43|1|5639.45|902007.51|349284.62
77267|16|91|3|440611.2|780309.88|272397.14
2947|1152|45|1|90640.6|464064.09|187301.375
87697|1602|13|1|479266.1|252489.08|791255.465
59061|1792|98|2|619886.66|101681.8|531105.11
36289|1295|71|1|176081.2|532892.0|215389.395
70138|331|65|2|387287.96|786758.0|544152.02
83261|1635|46|2|947014.64|310542.95|380551.435
18245|1323|11|3|548761.28|519913.75|842413.855
85525|96|78|3|6556.08|76121.33|270065.45
35075|1363|24|1|328468.29|384992.27|394332.31
79889|1190|19|3|274858.51|753650.16|261943.645
841|2|65|2|214959.12|856737.95|346719.24
60612|537|9|3|7036.78|89780.22|248413.645
45435|1258|10|1|802093.12|971154.04|747181.76
76702|13|54|3|658662.87|99187.58|856899.735
89652|240|60|1|180469.41|493712.06|430575.48
65219|1346|20|1|423217.1|220000.1|425101.855
43564|1572|90|2|930677.3|30844.27|628262.335
64100|741|18|3|302153.82|124955.43|202622.615
20322|1197|60|1|663601.53|390789.05|416591.625
34288|637|4|2|680864.39|385356.31|478880.33
8302|826|43|1|789205.14|713560.8|342125.37
70744|884|89|3|207750.06|807041.89|233527.78
10158|762|91|2|204577.78|645361.46|701235.3
50659|369|72|3|922778.77|528056.11|181815.835
94465|299|22|1|269081.07|27981.32|656418.515
34250|1527|80|2|837649.04|287972.58|625183.925
18454|979|33|2|903608.29|519561.21|194975.225
61433|1521|68|2|784525.3|71929.03|912292.775
26044|333|19|3|857408.27|660651.67|608900.39
72988|939|84|2|383123.41|169942.31|682846.77
93777|1378|39|3|204317.55|914794.06|415545.75
34890|591|40|3|797011.59|183098.98|684392.46
10818|1612|26|3|711682.32|396881.04|159487.53
48433|1115|53|1|699804.68|957376.3|917035.67
82308|1608|8|2|691710.3|789158.09|578478.465
47560|934|72|1|300897.24|609145.67|704987.165
32245|473|14|2|90309.71|411654.87|443123.145
2134|355|61|2|611566.32|750329.84|926992.875
31802|922|36|2|112076.51|774053.76|671033.805
25080|870|81|1|213475.98|273688.9|152236.235
86912|383|70|2|707865.2|613783.25|529905.4
87408|137|98|3|8429.78|8069.93|674309.625
58351|1618|61|1|961803.71|135573.08|514206.915
45306|725|93|2|551539.16|440674.14|500096.05
2427|1702|65|3|535202.28|948021.16|408131.12
73954|275|84|2|755353.56|721284.91|472627.895
11456|193|36|2|263396.69|547787.8|366569.26
73521|1608|95|3|71633.04|720130.22|183498.195
71970|1821|66|2|732444.73|10296.53|672550.145
71013|155|39|2|248845.87|604402.84|471842.17
17733|423|37|3|580009.97|784899.81|236909.04
67309|1587|63|1|399127.18|674468.98|502581.285
9412|352|40|3|357959.4|447881.02|414988.24
93273|289|40|1|329156.48|143928.49|656894.72
97802|1029|10|3|575210.27|435287.63|323296.82
37336|1728|61|1|565125.13|535100.37|506669.615
88275|623|81|1|487296.6|899343.56|531151.14
39454|1263|11|3|238728.62|679455.85|797739.35
60038|504|40|2|243925.16|331754.54|681516.745
65964|1524|1|3|372053.2|365822.31|864209.12
60788|1045|51|1|847157.85|281915.21|627504.95
51605|1160|75|3|91656.85|460978.03|504604.36
12198|619|22|3|824322.6|634457.59|548752.075
59050|394|84|3|925541.23|893161.23|253127.71
14338|1345|77|2|97824.87|378928.09|557043.845
11874|802|32|1|203128.74|800869.19|187800.305
95671|1669|82|2|230741.21|734865.73|550983.125
32001|1145|85|1|639454.05|280226.48|498252.415
34115|571|4|2|77587.08|570489.44|739973.745
15983|867|52|2|720789.55|699670.63|392827.465
87444|826|87|2|625278.33|414044.16|663376.855
26668|1787|2|3|46050.16|718662.41|139178.405
244|1015|70|1|152332.79|860713.1|357695.66
96659|478|5|3|161045.04|499922.97|515823.215
2666|531|79|2|314022.12|968168.95|538355.48
84114|1083|43|1|192333.97|684261.59|681211.895
47327|1102|88|2|406085.35|822494.0|383115.475
3075|258|44|1|762182.53|91935.85|184664.99
93663|230|19|1|17223.17|240738.39|582161.915
9000|1515|1|3|821531.02|683374.94|702956.52
66046|1809|78|3|502902.73|968232.7|552875.595
62304|1274|70|3|702282.78|958294.08|274212.865
9940|320|37|1|190468.73|146296.79|471111.23
21526|697|48|3|902664.5|750040.36|443907.585
34131|1495|12|2|179093.5|154804.51|877250.25
28850|516|71|2|279547.59|38369.45|415315.84
75938|744|44|1|224674.1|672887.81|682198.735
1354|55|94|3|612716.4|439957.96|611440.935
51920|1218|61|1|332247.79|364665.75|379080.345
6075|1742|69|2|82666.74|484904.76|444627.775
99746|765|46|1|127472.32|179894.03|465473.76
55660|1028|64|3|765211.67|696846.18|656917.985
97515|933|22|3|581574.16|206448.44|409548.325
85709|595|40|3|882954.91|416786.09|71836.445
70118|300|8|3|349751.45|886207.85|90745.845
81437|390|42|3|971713.15|232638.74|688159.195
50951|223|20|2|300.02|80003.41|259246.59
78848|468|64|2|979559.49|31734.87|510413.08
92549|1451|98|1|327483.27|858554.3|304234.94
97633|1605|60|2|612793.44|185277.74|271224.21
82935|1398|1|1|113681.27|422940.76|449246.375
96315|597|28|2|161938.68|328135.62|618585.215
83993|1057|42|3|991834.6|268958.64|658747.43
88535|1748|51|2|165284.79|427106.08|256690.495
28167|1428|5|1|980566.16|865652.45|772474.965
34507|349|66|2|913878.78|354292.43|616442.975
38161|157|30|1|752592.9|420797.11|322522.745
3876|849|64|1|227141.7|836523.98|621400.53
17186|441|32|1|387053.66|144829.07|546647.595
33113|452|57|1|755766.42|774787.86|365101.315
15197|934|27|3|413343.11|914809.52|355091.205
27757|681|92|1|236439.87|521921.17|379251.02
49797|408|71|2|189914.26|835662.93|466314.685
33159|1131|14|1|925951.97|42384.64|284645.51
9215|1816|49|2|148579.37|549228.76|718331.39
55532|824|45|1|737198.08|21879.31|367856.44
24243|337|1|1|973965.86|39357.1|571336.925
94322|1400|78|1|329612.56|97432.49|404674.36
93748|1309|100|2|388332.2|126732.2|513238.57
38799|28|91|2|712173.87|895668.98|922461.56
37757|1774|92|1|909595.88|585733.18|441597.67
9200|1402|36|3|340858.91|197015.37|738894.925
78481|1267|19|3|374127.77|873160.43|716161.43
19527|1022|89|2|771353.91|7607.19|869850.39
67396|106|79|2|241407.72|904522.46|491220.49
14271|149|33|2|566527.66|625603.85|637531.825
9344|661|70|2|679861.49|481706.52|888529.85
80259|1444|86|1|416991.05|73406.82|721639.145
57151|111|17|1|689719.86|215923.49|325800.72
90586|1133|67|2|156447.88|245758.73|891491.69
33980|1749|89|1|637312.69|814947.8|248996.695
41156|616|97|1|244858.39|718430.26|682716.635
38220|642|34|3|826580.2|463197.78|801738.075
86232|1398|24|2|348118.56|788309.04|332609.76
10431|1738|58|3|591549.15|56435.56|131717.26
8170|851|32|2|17293.08|419097.78|482843.215
38835|144|70|3|727880.36|930225.38|447883.275
