transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
23411|1430|3|14|5|41|3|6206.34|Failed
21137|1271|4|40|1|10|1|6417.57|Failed
72192|265|2|30|5|1|2|3671.36|Pending
1957|727|4|72|1|1|1|6800.38|Pending
62391|1021|3|31|5|23|2|184.48|Failed
38888|1753|3|74|3|12|1|980.03|Failed
37409|61|3|36|4|15|1|5523.58|Failed
59163|461|4|99|1|37|3|7630.34|Failed
14958|124|2|47|4|23|1|1773.75|Failed
89002|732|1|50|4|10|2|2275.75|Failed
83945|1156|2|85|4|30|3|8751.98|Completed
49456|74|2|17|3|48|3|9456.05|Completed
89614|1219|2|39|5|1|1|6963.99|Failed
59766|462|4|35|2|48|2|4973.79|Pending
39003|1722|4|60|4|8|2|1570.35|Failed
98370|1800|2|56|4|49|2|9333.43|Pending
79287|402|4|76|3|40|3|6050.46|Completed
27522|725|1|70|1|13|3|2796.56|Pending
38763|647|2|72|4|44|2|9751.57|Completed
24442|492|3|25|4|41|1|6045.07|Failed
82376|206|1|19|1|24|3|9879.05|Completed
36659|820|3|25|5|4|1|4079.08|Failed
43599|1471|1|20|1|49|1|5066.2|Pending
64255|847|4|39|3|48|2|8485.1|Failed
83621|139|1|2|1|11|2|6445.12|Pending
14880|33|4|11|5|27|2|7272.85|Completed
51832|1796|4|74|5|21|1|2111.42|Pending
7500|1566|1|70|2|16|3|3376.0|Failed
2161|923|2|44|3|8|2|8153.06|Failed
21181|582|4|8|5|20|3|5763.24|Pending
37583|1120|4|23|1|30|1|8301.38|Pending
25751|1561|1|68|1|16|3|5899.03|Completed
7084|1517|2|39|2|9|2|3111.53|Failed
92761|75|2|7|3|30|1|8572.69|Pending
19124|1667|4|95|3|24|1|5334.54|Completed
62121|714|2|98|5|6|2|3361.48|Pending
2748|313|3|80|5|13|3|9735.07|Failed
13960|781|2|76|2|27|3|2266.97|Pending
27397|1795|3|7|4|5|1|8664.22|Failed
26487|466|1|39|4|17|3|8559.14|Completed
59821|1295|4|45|2|15|3|6042.96|Completed
13500|475|2|31|2|4|3|2069.61|Pending
66804|1048|4|44|2|3|2|1703.94|Completed
51208|712|1|33|2|36|1|6849.18|Completed
24250|1573|1|8|3|19|1|8392.51|Failed
96178|1806|3|39|4|37|2|1725.04|Pending
75004|803|1|41|4|26|3|7452.03|Failed
31323|533|1|3|5|47|1|9384.24|Completed
49758|584|1|91|5|12|2|6995.08|Failed
19832|7|2|55|2|1|3|6293.74|Pending
9798|979|1|94|5|28|1|6908.76|Pending
37160|217|3|54|3|38|3|1828.88|Failed
56875|113|3|69|5|16|3|8208.89|Pending
53380|155|1|47|2|40|1|8413.66|Failed
45209|740|2|37|1|28|3|5192.88|Completed
68288|1613|1|18|4|33|2|2306.38|Pending
66937|421|1|51|5|20|2|2554.86|Pending
43846|174|1|58|5|7|2|186.25|Failed
23465|523|3|58|2|47|2|7209.66|Failed
68003|571|3|42|2|28|1|7580.53|Completed
97579|1045|3|73|4|31|2|1332.85|Failed
2904|372|2|12|4|13|3|2548.44|Failed
73257|611|2|22|2|3|1|2037.91|Completed
90517|1200|3|31|5|10|3|2156.85|Pending
32519|740|2|13|4|35|3|3344.99|Completed
53215|1442|3|58|3|22|1|9611.76|Completed
52199|322|3|28|1|29|2|7197.94|Failed
90044|1209|4|39|3|39|1|2563.51|Completed
99080|232|3|88|1|38|3|8585.44|Failed
19898|686|1|6|1|18|1|8558.54|Completed
57746|76|2|78|1|4|2|152.28|Failed
40882|1383|1|92|2|42|1|2234.28|Pending
3562|1552|2|58|3|31|3|8581.13|Failed
99333|1443|4|65|1|40|3|8712.47|Failed
13442|196|1|39|1|27|2|3693.82|Pending
35642|135|4|85|1|6|3|296.47|Pending
19141|1730|3|4|5|7|2|7754.34|Failed
60042|1191|1|88|2|37|3|8516.16|Completed
12879|1184|2|50|3|43|2|1631.29|Completed
83221|82|2|100|3|47|3|3685.94|Completed
72831|666|2|14|1|2|1|8645.81|Failed
29986|311|3|45|1|32|3|918.63|Completed
73534|111|3|44|1|46|1|8469.94|Pending
48190|1420|3|71|4|21|3|4901.94|Pending
34739|1338|1|92|5|48|3|7718.36|Completed
19301|1574|3|27|5|42|2|3930.92|Completed
57307|1463|1|71|4|4|3|2999.55|Completed
95442|1614|2|76|4|3|3|4962.07|Pending
35548|1508|2|5|4|49|2|7159.1|Pending
907|600|1|57|1|38|2|4185.61|Failed
93751|1237|1|48|1|37|3|7717.91|Failed
13108|629|1|57|2|5|3|31.25|Failed
26484|1611|4|44|2|27|1|9365.29|Failed
27990|342|2|39|4|4|2|6574.35|Completed
66490|1029|2|17|1|18|2|7909.98|Failed
40026|435|2|61|3|29|3|6533.22|Failed
54565|318|3|53|3|39|2|5921.72|Completed
4716|1066|3|16|3|46|1|8986.27|Pending
39155|770|2|26|3|7|1|572.46|Failed
25040|568|3|44|2|2|2|3106.55|Completed
7952|295|3|34|5|32|1|8047.94|Completed
74550|1689|1|41|2|22|2|382.07|Completed
64573|1121|3|16|3|22|1|764.19|Pending
13962|1694|1|95|3|37|3|7715.24|Pending
96926|1762|4|69|5|31|1|1836.64|Completed
93242|341|2|85|1|47|3|2353.27|Completed
69319|55|4|8|2|14|2|2998.61|Completed
91405|557|4|54|4|17|1|3741.79|Failed
84805|1009|1|88|1|13|2|2882.85|Pending
41459|1155|4|51|4|8|3|4143.13|Completed
39093|1334|4|40|5|18|2|2140.8|Failed
28664|408|2|36|2|37|3|7780.05|Completed
35622|734|3|19|5|7|1|7673.25|Pending
7754|1251|3|27|5|43|3|257.39|Failed
52067|559|2|9|5|29|3|7782.17|Completed
57406|1117|4|61|2|34|1|7398.04|Failed
42805|89|2|89|5|48|1|6141.19|Completed
99390|1730|4|94|1|22|1|8947.87|Pending
38902|751|1|26|5|47|2|2286.1|Completed
13341|1002|3|1|5|23|1|8333.01|Failed
52680|1774|1|91|5|42|1|2205.14|Pending
9258|829|1|30|5|26|3|1217.03|Pending
77620|1516|2|51|5|33|2|891.22|Pending
51801|154|3|1|4|9|2|4842.07|Failed
86264|278|4|85|3|9|3|6520.59|Failed
44895|893|4|68|5|17|3|4526.42|Failed
31261|309|1|85|5|22|2|6240.67|Failed
58738|330|1|98|3|45|1|8010.84|Pending
20751|1102|4|87|2|38|3|2712.93|Completed
51949|1040|1|25|1|15|1|5086.3|Pending
36538|787|1|67|1|3|1|9441.64|Failed
33871|505|1|13|1|20|1|5458.66|Failed
75909|1287|4|75|5|20|2|838.63|Failed
90675|1470|2|87|2|36|2|6586.31|Pending
74078|1341|1|23|1|1|1|4033.11|Completed
8626|1815|2|62|5|34|1|9517.57|Completed
17513|1428|3|29|4|40|3|5119.42|Pending
89117|1096|3|21|5|50|3|3834.66|Failed
86102|1327|4|27|3|12|1|5183.02|Failed
98539|1214|4|20|1|24|2|9905.56|Completed
34473|1380|4|100|1|7|1|52.94|Completed
17359|378|2|1|5|33|1|9225.65|Failed
83736|1563|3|58|3|49|3|8486.78|Pending
14016|1666|2|46|1|33|3|5803.99|Completed
98424|450|1|19|3|28|1|6326.4|Completed
73089|1137|2|14|3|29|1|4275.47|Failed
54410|1502|1|79|2|40|2|9542.42|Failed
16657|191|3|73|2|3|2|8123.86|Pending
64244|214|1|33|2|44|3|8905.89|Pending
50589|91|3|38|4|38|3|8887.19|Pending
2716|1822|4|3|5|44|1|7532.58|Pending
18151|42|3|46|5|8|2|5576.94|Failed
3912|651|1|29|3|35|1|606.21|Pending
54937|998|4|56|4|50|3|3717.51|Pending
69257|859|3|59|3|12|3|4127.84|Completed
9917|969|3|65|4|24|3|3330.02|Pending
92852|100|4|80|4|22|2|7919.86|Completed
90593|969|3|22|1|33|3|5524.79|Completed
39831|728|1|7|4|32|2|7310.06|Failed
50019|6|3|26|5|6|3|8118.5|Failed
7045|1338|3|15|3|9|1|8863.47|Completed
85699|790|4|39|1|44|2|6965.04|Failed
44075|222|1|60|3|40|3|8805.97|Pending
64378|75|1|68|3|16|2|471.67|Completed
41587|1406|3|53|2|35|2|6935.64|Completed
76026|1150|4|38|4|16|2|640.51|Failed
70103|920|4|24|2|39|3|4643.93|Completed
43391|893|1|41|4|2|2|6272.84|Completed
79670|680|4|96|1|31|2|322.4|Pending
58446|798|1|82|5|28|2|8782.23|Pending
71107|1392|3|29|3|49|1|1014.35|Pending
70047|474|1|83|4|10|3|9444.72|Pending
32107|1529|1|78|5|48|3|7696.01|Completed
89609|254|2|48|5|2|2|9040.49|Completed
60246|527|4|52|3|39|1|6130.64|Pending
5560|472|4|72|1|45|3|4922.01|Completed
94846|262|1|69|1|41|1|3937.77|Completed
67353|117|1|97|3|50|3|5371.98|Pending
16916|1350|4|11|1|50|1|7959.26|Completed
5059|217|2|70|1|42|3|5060.74|Pending
86838|1684|2|93|2|43|1|8846.93|Failed
54011|1335|2|76|3|46|1|331.72|Failed
62211|1149|3|62|2|50|3|2289.3|Completed
82595|1215|3|44|5|31|1|5406.15|Failed
21217|1205|2|20|4|20|3|7763.31|Failed
28495|665|3|16|1|39|2|9851.25|Completed
72089|987|1|52|5|46|2|791.32|Failed
39119|1061|3|33|4|12|3|7534.25|Completed
95824|347|1|88|5|42|2|5719.83|Failed
24178|206|1|64|4|20|2|5581.92|Pending
23845|1820|1|52|5|22|1|6153.45|Completed
79866|67|1|73|4|49|3|324.31|Pending
20474|1400|3|95|3|18|2|7677.4|Failed
30062|896|2|76|2|34|3|2340.2|Pending
19679|192|2|48|4|43|2|8585.73|Pending
5773|392|2|93|3|40|3|6916.39|Pending
44190|1087|3|2|4|21|1|1102.56|Completed
34523|650|2|74|4|31|2|752.14|Completed
49004|1468|1|83|2|4|2|5810.46|Pending
21737|1009|2|62|1|15|2|3452.85|Failed
8878|519|2|76|2|13|2|6973.97|Completed
22929|100|4|44|4|35|2|9270.93|Pending
83187|10|4|11|5|44|1|5549.98|Completed
70329|841|3|22|2|32|3|3404.75|Completed
59607|3|4|46|4|36|1|4561.46|Failed
28952|358|4|77|2|10|1|6374.43|Failed
56466|16|3|29|3|5|1|4343.15|Completed
74407|1374|1|87|4|47|2|2983.32|Pending
66843|698|1|32|4|3|1|7570.83|Completed
18827|1372|2|3|5|10|1|4509.25|Completed
78957|1425|2|76|3|14|1|4378.5|Pending
59283|399|4|88|2|26|2|8620.34|Completed
67430|1451|1|73|5|23|1|3282.42|Pending
82825|128|3|15|1|27|3|7118.4|Failed
99750|1390|4|63|4|31|1|2210.24|Completed
92486|1217|2|7|1|30|1|8626.8|Failed
43368|1193|1|42|3|25|3|460.88|Pending
44398|1620|1|83|4|38|2|6927.82|Pending
44421|696|2|66|4|48|1|1191.19|Pending
21596|127|4|85|2|16|2|3199.14|Failed
78385|1715|1|82|3|19|2|2721.86|Completed
20738|505|1|51|4|19|1|720.84|Failed
42112|889|1|78|1|18|2|4114.83|Failed
62163|383|2|58|5|47|2|2213.24|Pending
55348|1239|1|48|3|33|3|8191.44|Failed
73529|223|4|9|2|49|2|2268.35|Pending
64577|175|2|98|3|2|2|6021.33|Pending
12934|568|4|93|2|23|2|3191.84|Completed
64753|1775|2|73|4|35|3|8073.27|Completed
81206|1688|3|45|2|36|3|4876.12|Pending
15988|625|1|100|3|14|3|1530.0|Pending
51021|1210|2|55|3|8|3|2549.79|Failed
32881|624|4|89|1|30|1|1670.54|Pending
88695|43|2|35|2|29|1|7200.82|Pending
41754|1095|2|14|1|42|1|1578.1|Pending
57223|427|3|65|3|44|2|5787.46|Failed
30255|1124|1|39|1|15|2|7380.42|Failed
93974|899|2|98|3|16|2|4744.87|Completed
21933|659|2|1|4|39|3|1525.3|Failed
2845|275|2|51|2|18|3|661.6|Completed
39109|481|3|45|3|21|3|4618.82|Failed
9294|1265|4|97|1|15|1|5442.98|Failed
90781|1656|3|18|2|11|1|2396.6|Completed
55522|989|1|38|4|9|1|6891.59|Pending
57910|458|3|97|3|39|1|6139.68|Pending
33354|506|2|49|5|36|2|7955.16|Pending
7215|1199|4|76|2|28|3|7012.25|Failed
1861|659|1|56|2|10|2|4148.46|Failed
73175|1807|2|69|1|15|1|8481.86|Pending
95983|1342|3|22|3|42|1|7567.41|Pending
44104|826|3|63|1|20|2|5045.96|Pending
55837|1686|3|40|3|27|3|8775.15|Pending
34984|1002|2|5|4|48|1|4522.19|Pending
51566|629|3|59|2|47|3|9463.34|Pending
82056|1490|4|52|1|2|3|7303.22|Failed
93441|1663|2|92|3|11|3|6605.06|Pending
38189|1394|3|1|2|26|1|6908.53|Failed
33279|987|4|93|5|13|3|7265.24|Failed
22317|673|2|64|2|47|1|8157.91|Completed
18756|1369|4|51|4|21|2|8770.7|Failed
14088|1181|2|77|4|37|3|6993.2|Failed
4541|1047|1|76|2|46|3|1216.91|Failed
86146|519|4|56|2|2|3|1928.83|Failed
47961|1342|2|95|5|49|2|4432.28|Completed
10000|1637|3|74|4|47|2|4644.46|Completed
53325|804|4|67|1|50|3|9348.47|Completed
18109|1497|1|56|5|14|1|2623.14|Failed
37165|1824|1|83|5|48|3|4893.38|Completed
94146|1498|4|49|2|30|3|5277.07|Failed
81778|576|1|55|5|17|3|5432.3|Failed
61976|109|3|91|5|36|3|4480.56|Completed
9401|151|4|75|1|7|1|3571.85|Failed
28020|1267|2|44|4|36|3|6180.77|Failed
42631|1456|2|74|4|18|2|7059.0|Completed
68167|1089|1|96|5|42|1|1778.77|Pending
66476|862|2|46|2|35|2|1556.99|Pending
15687|1267|2|96|4|4|3|271.22|Failed
84354|361|4|20|1|16|1|1176.37|Completed
76900|656|3|21|2|32|1|9540.08|Completed
85136|773|2|100|1|19|3|2873.87|Failed
95184|1670|2|85|3|21|1|2276.64|Pending
66858|738|1|10|4|29|1|1610.96|Pending
27923|1189|2|6|1|16|2|2288.11|Pending
15181|746|3|38|4|3|2|9908.03|Pending
54641|667|3|6|5|26|3|4555.48|Pending
91808|1678|4|57|1|19|1|1137.9|Pending
57345|301|1|40|1|33|1|3806.57|Completed
1880|583|2|32|3|39|2|7379.5|Completed
87169|1693|1|48|3|17|2|6714.14|Pending
77997|1320|4|28|2|34|2|9702.08|Completed
83874|361|3|15|4|15|2|2193.09|Failed
47867|348|3|28|5|4|2|4240.05|Completed
27487|443|3|64|2|8|2|8908.83|Completed
12659|1598|4|67|1|7|2|457.28|Completed
60238|1518|1|83|1|43|3|2364.95|Completed
12319|727|4|28|4|10|1|9647.46|Pending
20194|696|1|77|3|46|3|73.55|Failed
27721|147|1|36|3|21|1|3897.35|Failed
80331|1344|1|17|4|32|1|6578.79|Pending
92449|331|2|80|2|15|1|5975.51|Pending
89438|1302|2|96|2|8|1|2954.97|Pending
70416|11|2|28|3|6|2|3461.02|Failed
23560|228|1|25|1|7|3|2649.42|Failed
29104|1382|2|30|2|27|1|290.66|Completed
8025|532|3|10|2|39|1|1892.82|Pending
26472|431|2|42|5|39|1|5658.02|Completed
56207|330|2|20|5|46|1|9532.47|Completed
93091|773|4|57|4|49|3|4323.5|Failed
11726|518|4|89|3|31|1|7503.98|Completed
17279|1804|2|43|4|6|2|7759.84|Pending
42047|672|1|44|1|3|1|4461.72|Failed
80576|1057|3|37|3|14|2|2478.7|Failed
94492|1340|1|60|1|44|1|901.93|Failed
60292|914|2|26|1|18|1|7544.59|Failed
71242|1497|3|34|2|22|2|8407.43|Completed
19491|776|1|79|3|13|3|7729.74|Pending
26092|1096|3|62|4|1|1|1179.08|Pending
72951|279|2|30|1|21|2|654.58|Failed
46955|347|1|68|4|20|1|5473.35|Completed
59699|950|4|43|2|41|2|8672.14|Pending
42056|1080|2|86|5|41|2|692.16|Pending
503|1218|3|32|4|38|3|9422.03|Completed
62356|1060|4|59|3|6|2|1659.91|Failed
83677|427|4|86|2|40|2|9819.15|Completed
81158|745|3|43|5|22|2|7697.87|Pending
17540|954|2|6|3|8|1|310.97|Failed
55700|57|3|1|4|44|3|648.61|Completed
47156|1615|2|99|2|41|2|6506.34|Failed
39066|1259|3|3|1|5|2|3696.74|Pending
7107|994|1|66|3|40|2|4506.01|Completed
26625|936|3|65|4|11|3|3212.27|Completed
18431|413|3|83|4|33|2|3018.04|Failed
28040|1403|2|18|1|44|3|3531.58|Failed
75795|182|1|75|1|37|1|7187.75|Failed
16263|1155|3|57|5|16|1|2021.18|Pending
94267|1069|3|38|2|40|1|2040.24|Pending
11540|1459|4|46|5|27|2|2161.03|Pending
14305|414|4|51|3|4|1|8947.42|Failed
67450|900|4|21|4|25|3|1862.69|Failed
5657|1699|1|55|2|4|2|5225.28|Completed
41610|599|2|78|2|41|3|811.09|Pending
18600|853|4|7|4|36|3|7302.38|Pending
99813|922|1|70|5|41|2|8025.6|Completed
80504|1775|4|41|4|30|2|5069.7|Failed
60936|1591|2|40|1|25|3|9175.65|Completed
32777|784|2|45|3|4|2|5600.44|Failed
73323|612|1|98|3|43|2|2733.11|Failed
95480|1536|3|48|4|36|3|1372.58|Pending
68809|1378|1|17|3|4|2|5899.86|Pending
29799|78|4|21|2|40|3|4337.19|Completed
63983|101|2|20|1|19|2|905.16|Failed
97535|367|2|83|5|9|2|9449.09|Pending
63076|1799|1|97|4|32|1|7104.31|Pending
61315|960|4|49|3|49|3|7176.73|Completed
40445|1600|1|23|5|26|2|4106.17|Completed
34777|159|2|15|1|50|2|3244.18|Pending
38068|963|1|6|2|38|1|501.53|Failed
57321|1708|1|74|5|46|1|9491.08|Pending
27491|528|4|66|5|50|1|8268.16|Failed
73181|629|2|74|1|12|3|8805.73|Pending
69190|562|1|25|3|32|3|6651.13|Pending
94796|1247|4|41|4|50|1|5904.6|Pending
35529|1080|4|14|3|19|2|712.41|Failed
52870|1717|3|5|2|13|3|3196.14|Failed
83898|1122|2|72|1|7|2|6207.1|Failed
64040|1598|3|67|1|21|2|6245.68|Pending
10866|879|4|49|3|36|3|3855.14|Failed
9242|1690|1|49|4|8|3|341.71|Completed
95495|995|3|85|3|40|3|3084.12|Completed
58019|610|1|95|3|34|2|5400.85|Failed
53973|1395|4|8|1|17|1|5868.94|Failed
32780|782|4|96|3|24|1|5736.32|Pending
43145|1441|1|81|2|36|3|9005.37|Failed
75136|208|2|1|1|46|3|2164.21|Failed
47077|1176|2|37|4|5|1|8817.72|Pending
55243|1263|1|4|3|42|3|1071.16|Completed
63440|929|4|79|2|20|3|9257.73|Failed
7409|263|3|98|4|23|1|596.05|Pending
59979|1390|2|30|2|21|3|8993.62|Failed
69301|588|3|26|3|20|1|2090.61|Pending
37537|1725|4|95|5|14|1|77.14|Completed
45541|224|2|100|1|40|2|7477.5|Completed
48171|463|4|37|2|3|2|7697.93|Completed
26778|678|3|65|1|38|1|871.71|Completed
48177|1175|2|78|2|26|3|3825.03|Completed
90490|1727|2|100|1|32|2|7037.66|Pending
60003|59|4|24|2|4|1|1017.18|Pending
96548|630|4|57|1|41|3|1419.1|Completed
68053|1216|3|79|4|33|2|4878.12|Failed
62838|1680|4|73|3|8|2|5914.05|Failed
8876|1434|4|82|3|30|3|5632.45|Failed
20766|1722|2|89|3|23|3|5413.67|Pending
28111|763|3|100|3|16|1|3753.32|Completed
72405|573|3|47|5|47|2|6764.89|Completed
90171|1462|4|50|1|28|3|9856.61|Completed
89376|1607|1|62|2|42|3|8962.89|Failed
91695|619|2|10|5|28|1|3409.45|Failed
98419|404|2|19|3|16|2|1566.79|Completed
82668|1428|4|74|4|46|3|395.19|Completed
14695|1244|4|8|4|2|2|5298.49|Pending
52336|627|2|68|5|23|3|2960.12|Completed
33202|1305|4|42|1|13|1|3260.82|Pending
41588|1342|4|41|2|11|2|1195.92|Pending
80953|1307|3|29|4|2|3|4962.05|Pending
46044|1210|4|69|3|29|2|5529.78|Completed
81582|308|3|27|1|23|1|7885.93|Failed
28629|468|4|91|5|15|2|9321.3|Pending
65727|117|3|30|2|45|2|3330.74|Failed
7410|147|1|14|5|16|3|8654.23|Failed
78696|1437|2|85|3|45|1|164.99|Failed
6044|1796|3|54|4|8|2|9352.99|Completed
87586|458|3|11|2|39|1|623.72|Pending
62022|695|1|15|3|42|3|7471.42|Completed
43266|635|1|15|4|26|1|360.57|Pending
38721|180|1|42|3|18|2|5682.96|Pending
61218|1332|1|35|2|13|1|7516.02|Failed
52988|1220|4|63|2|33|3|8503.97|Pending
37506|666|3|21|4|20|2|8221.98|Failed
25179|581|1|45|4|24|2|8522.56|Failed
44079|127|1|86|3|39|2|5508.69|Pending
88115|317|4|25|5|36|1|9761.92|Failed
70966|1593|3|93|5|40|1|3074.77|Completed
6887|638|1|69|5|32|3|6309.61|Completed
71508|1023|2|24|5|31|1|7135.18|Completed
24674|1238|1|38|4|18|3|3094.93|Completed
19836|1538|2|61|3|31|2|3236.44|Completed
38226|1506|4|67|3|32|2|2151.72|Pending
13248|1109|4|86|1|33|3|2440.79|Failed
99964|774|2|45|5|2|1|5178.59|Completed
34805|1169|3|4|3|9|1|4384.97|Completed
85275|1017|2|66|1|5|2|4647.62|Completed
99789|1820|1|63|5|39|2|145.76|Completed
32522|1152|1|92|5|26|2|7051.71|Completed
18468|145|2|17|2|6|3|4495.72|Pending
29202|382|3|1|4|39|2|1069.82|Pending
89341|258|2|9|5|44|1|1382.48|Pending
1945|780|2|86|2|12|3|2756.71|Completed
51941|362|2|59|4|47|1|8725.81|Failed
94240|56|3|86|2|41|2|8359.95|Pending
96583|621|4|39|3|1|2|9665.62|Completed
61170|159|2|72|5|20|3|6892.85|Pending
97510|1284|2|66|1|11|3|2209.59|Pending
88571|1122|4|57|3|7|3|3222.57|Completed
8664|973|2|83|4|23|3|2444.86|Failed
38392|69|1|44|1|6|2|8192.42|Failed
43008|107|3|10|2|31|3|8919.28|Completed
43529|652|2|68|1|47|2|5856.81|Pending
50249|832|3|84|4|11|3|2794.82|Failed
25102|1238|4|42|3|12|3|7463.62|Failed
24594|641|1|18|1|32|3|6356.91|Failed
55667|1104|3|25|1|37|1|2480.58|Completed
31018|1270|1|84|1|40|1|4796.02|Failed
56846|1094|1|62|3|16|1|8338.07|Failed
84485|412|4|91|5|44|3|9812.15|Pending
33619|1249|2|83|1|38|3|8989.41|Completed
48883|78|2|27|3|23|1|7897.75|Pending
41408|873|4|19|2|17|3|5083.72|Pending
66621|1018|4|13|4|6|1|4112.5|Pending
72391|968|2|57|2|29|3|2141.18|Pending
67580|418|4|47|2|36|1|8427.15|Completed
46568|643|2|73|2|15|2|8074.36|Failed
67607|1554|4|66|2|39|2|7065.38|Completed
83230|934|1|27|1|48|2|623.28|Pending
16932|116|2|77|5|12|1|1171.25|Pending
74156|540|4|25|2|42|2|2692.47|Failed
97422|1754|1|3|5|46|3|4454.01|Pending
95911|783|3|88|2|46|2|9994.04|Completed
6073|1043|2|16|2|25|3|4495.67|Completed
75497|1365|2|54|1|13|1|3655.49|Completed
81139|1577|1|36|3|22|3|6877.76|Pending
2027|1401|4|37|3|39|3|97.14|Completed
35825|1153|2|52|5|23|1|2133.51|Completed
81092|895|3|98|4|9|2|7705.0|Completed
19990|1559|4|32|4|43|3|7027.98|Completed
22319|1415|3|51|1|48|3|3228.69|Pending
71469|497|2|22|5|5|2|4163.32|Pending
75400|44|1|74|1|8|1|2711.57|Failed
36509|1503|4|24|1|32|1|5455.75|Completed
68035|1686|3|60|5|16|2|7160.44|Pending
65638|944|2|83|4|28|2|4391.74|Pending
4296|564|3|61|5|28|3|2414.42|Completed
83730|134|2|98|2|9|1|218.63|Pending
26281|295|4|24|3|22|3|615.73|Failed
96949|852|3|100|5|25|1|1011.76|Failed
21842|1459|3|36|1|19|2|2048.42|Failed
94300|515|4|46|4|50|3|1268.3|Failed
59578|124|1|73|5|17|2|3391.59|Completed
45615|1355|4|62|1|24|1|68.66|Failed
73124|472|3|91|1|47|3|4954.58|Completed
56272|1201|1|20|4|41|3|6707.11|Pending
1903|1112|2|78|2|46|2|5487.45|Completed
96934|1309|3|30|4|49|3|8276.65|Pending
48630|1224|1|35|4|45|1|2768.09|Failed
38520|1190|3|71|5|19|1|2745.58|Completed
2533|1573|2|31|2|9|2|506.3|Pending
21948|1161|4|83|2|6|1|563.69|Pending
65434|1227|2|38|3|15|2|5481.24|Pending
20440|1817|4|62|4|7|2|2972.34|Completed
90503|1719|2|100|1|31|1|8644.63|Pending
71823|1395|4|17|4|18|2|7749.28|Pending
105|724|4|78|1|6|1|3224.43|Pending
63955|538|2|17|4|28|1|4617.76|Pending
83903|354|1|66|1|47|3|8339.63|Completed
73699|1244|1|22|2|48|2|7514.02|Pending
11294|594|2|84|4|15|1|7901.86|Failed
9972|196|4|28|1|13|3|2199.35|Pending
60681|1079|3|95|3|26|3|8114.91|Failed
61500|40|3|71|4|44|2|5061.87|Completed
28910|1326|4|41|1|26|2|6640.11|Pending
27481|1219|2|31|1|10|2|2329.01|Completed
33712|1606|1|68|4|42|2|7652.69|Pending
12264|1769|2|34|2|48|2|8613.13|Failed
81867|1611|4|92|4|29|1|169.62|Failed
82013|1793|4|12|3|30|1|9627.81|Completed
71488|794|3|23|2|15|1|3874.61|Failed
92929|1031|3|67|5|47|3|2753.54|Completed
1304|982|2|34|4|41|1|9135.73|Pending
19733|1123|2|24|4|29|2|85.47|Failed
29505|551|3|5|4|50|2|765.57|Pending
55686|1802|3|30|2|40|2|7756.55|Completed
42646|111|3|45|5|48|3|2841.0|Failed
44737|740|2|17|4|36|1|926.99|Completed
97846|202|4|25|2|12|3|8786.92|Pending
47545|1550|3|71|3|34|1|7879.39|Pending
86536|1100|2|36|5|26|2|4181.68|Failed
69377|1721|3|66|3|47|2|983.41|Completed
63385|1381|2|89|5|22|3|2449.96|Completed
10134|985|3|71|4|25|1|6245.6|Pending
86555|1013|3|39|5|3|2|2595.34|Completed
5428|719|1|76|3|40|1|5615.11|Failed
29995|647|2|34|3|20|1|5778.24|Pending
34707|738|2|90|3|47|1|420.98|Failed
3269|1538|1|21|2|16|3|2975.72|Completed
13203|599|2|12|2|24|1|3237.3|Completed
99230|1784|2|33|3|4|3|9916.81|Failed
78188|502|4|42|4|16|3|6636.94|Failed
52489|863|3|1|2|6|2|6184.85|Pending
93101|257|4|68|4|47|2|3998.04|Completed
58410|1654|1|53|5|8|1|2593.07|Pending
72556|760|3|81|4|5|1|3309.17|Failed
6365|1282|1|3|4|17|1|2120.45|Failed
97720|1770|4|95|1|37|3|2549.43|Failed
61773|646|4|78|5|4|3|1705.49|Failed
66687|432|2|87|4|2|1|5310.53|Pending
68570|1328|4|98|5|3|2|7029.37|Pending
90251|1721|1|32|2|7|1|5705.71|Pending
97986|952|2|64|3|46|1|7742.31|Pending
90873|1818|3|3|5|14|1|630.0|Pending
50882|212|4|82|3|41|3|2026.29|Failed
87532|1811|1|61|3|49|3|6510.34|Pending
79371|827|1|77|2|11|3|2194.21|Pending
90177|1264|1|86|3|35|3|198.44|Failed
11410|1547|2|24|1|28|3|9200.93|Failed
19016|1257|2|46|1|32|2|3687.87|Failed
85860|554|2|77|3|36|2|2238.14|Pending
88281|1033|3|50|2|50|2|8474.95|Failed
68017|960|1|15|4|6|2|9123.66|Pending
97353|993|2|67|4|5|2|6795.04|Completed
43675|776|4|6|1|26|3|5002.52|Pending
98560|1428|2|66|1|7|2|1035.37|Pending
86979|1165|2|85|3|26|1|4920.31|Failed
94737|1305|1|19|5|8|3|5141.9|Pending
56177|145|1|25|5|30|1|2934.16|Pending
35224|1524|1|77|3|18|1|5306.91|Failed
98958|340|2|46|5|35|1|4567.71|Failed
53531|1037|4|90|2|14|2|7591.82|Completed
60236|773|2|73|3|40|3|2974.4|Pending
24406|1281|2|92|1|12|2|4118.49|Failed
82066|242|2|15|1|2|2|8724.4|Completed
71151|1088|4|85|5|41|3|2555.22|Failed
76449|128|2|99|5|18|3|234.64|Completed
12023|116|2|30|4|21|2|6046.49|Completed
50367|275|1|40|3|22|1|62.1|Completed
