loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
58143|1403|31|78|29|1|63168.23|Approved
51519|856|22|97|20|2|492445.26|Rejected
93789|876|45|9|40|2|12958.54|Approved
66984|144|37|12|38|2|477411.84|Rejected
41710|471|12|66|25|1|144655.72|Rejected
75840|1534|8|38|13|3|17321.72|Rejected
80030|1561|5|9|19|1|439157.99|Approved
16899|1634|8|3|22|2|342857.88|Rejected
89177|1807|38|83|11|1|483010.22|Approved
99685|1588|2|32|21|3|416152.49|Pending
66504|1624|35|58|42|2|91730.92|Pending
89432|1434|25|34|26|2|329248.2|Pending
69311|943|29|25|38|2|392371.73|Rejected
1149|1687|9|90|29|3|23953.42|Approved
41693|1183|10|96|4|1|381959.01|Approved
40736|159|19|63|38|3|64154.15|Rejected
17780|140|22|28|43|1|342662.12|Pending
1946|443|40|55|15|2|78118.88|Approved
40873|1219|16|22|21|3|394601.82|Approved
82193|225|8|77|34|2|275846.13|Approved
8798|829|20|5|13|3|28180.08|Approved
2307|723|39|91|3|1|378400.92|Rejected
26673|1795|6|47|37|1|114383.21|Rejected
62481|713|45|73|19|3|190815.15|Approved
76242|1423|47|29|45|3|155140.46|Pending
72849|1344|41|36|50|2|181716.5|Pending
92657|447|29|67|8|1|104811.8|Pending
70652|1041|30|71|16|1|450749.29|Pending
9353|1582|38|57|41|2|152698.32|Rejected
9003|1521|20|99|13|1|21193.65|Rejected
8947|816|26|17|15|2|252262.48|Rejected
28984|1103|40|60|5|1|184360.15|Approved
32298|1191|26|18|9|2|189803.68|Approved
21688|1612|10|16|26|1|52281.76|Pending
73801|500|3|25|43|2|334328.37|Pending
85459|1328|15|27|4|1|14634.6|Approved
61683|1054|50|27|40|1|432994.33|Approved
93500|355|50|97|50|3|87893.6|Pending
58133|893|6|10|45|1|354747.42|Pending
83071|1254|46|95|14|2|208135.28|Approved
63949|1509|47|78|22|1|472128.03|Approved
1956|521|41|26|13|3|195711.12|Rejected
7391|898|25|96|34|1|240718.1|Approved
88652|1821|4|96|41|2|108059.82|Pending
85648|1306|34|82|24|2|38284.81|Approved
24621|265|48|18|5|2|56344.66|Rejected
34900|100|1|18|24|2|283655.84|Approved
5009|201|8|3|9|1|417149.6|Approved
32187|1244|33|21|38|3|464793.71|Approved
30632|24|11|42|26|1|364234.49|Pending
9760|1241|6|88|45|2|437221.62|Pending
81169|138|10|37|3|3|428852.23|Approved
64661|904|4|14|28|1|362533.6|Rejected
21975|505|23|17|20|1|65598.91|Pending
85517|464|40|98|33|3|212487.62|Pending
30739|789|5|40|14|3|17453.32|Approved
18591|1826|45|20|40|1|37460.35|Pending
3114|882|38|19|39|2|72098.57|Approved
81864|1316|31|62|34|3|288143.08|Pending
68324|110|11|77|29|2|447543.64|Pending
15113|256|25|92|7|3|59698.54|Pending
97834|1692|27|21|30|3|210471.6|Pending
77875|778|34|8|5|3|172858.52|Rejected
87492|1010|8|64|23|1|252921.96|Pending
80993|117|31|99|25|2|219428.42|Rejected
65491|894|11|67|48|1|90103.89|Rejected
18675|1355|10|85|43|1|46426.76|Approved
23095|1423|24|31|32|2|398258.44|Pending
47683|754|25|95|45|2|122557.62|Approved
34541|537|21|8|19|3|437632.43|Pending
13177|120|31|73|24|1|291898.24|Pending
46993|477|3|84|15|2|172231.81|Rejected
48723|1316|14|29|10|3|353320.71|Rejected
64170|200|42|5|23|1|409885.32|Approved
44440|144|24|63|25|3|398131.38|Pending
91439|396|49|58|43|1|23915.13|Approved
62296|286|22|94|39|3|94941.0|Approved
70044|845|12|11|33|2|108899.95|Rejected
32146|609|42|98|43|1|330802.37|Approved
74806|908|5|56|49|2|97231.46|Approved
24220|1036|21|19|43|2|226502.13|Approved
90325|216|18|93|28|2|139524.97|Rejected
93344|1015|41|12|32|3|377505.4|Pending
37461|1814|31|85|45|2|491213.84|Rejected
12403|1679|25|53|9|3|61009.93|Pending
29152|87|14|66|15|2|431420.34|Pending
97354|1302|40|63|21|3|188872.49|Pending
60511|155|42|71|12|1|241844.79|Approved
94061|980|13|87|45|3|148358.52|Approved
38951|1558|42|30|39|3|117930.59|Approved
37495|480|2|45|48|1|478773.56|Pending
38525|359|41|60|29|3|342457.6|Approved
36243|1323|42|93|32|2|292547.22|Rejected
51668|1317|27|43|20|1|279844.63|Pending
17953|1473|41|28|36|3|284203.61|Rejected
40166|1435|14|1|20|2|327687.57|Rejected
83217|775|9|21|28|3|194639.29|Rejected
26159|744|32|74|47|1|223676.16|Pending
795|1722|10|2|42|3|400838.09|Approved
16659|1108|21|25|40|1|432882.69|Approved
32115|940|18|58|35|3|193823.45|Approved
48417|1787|17|23|29|1|435814.23|Approved
48411|92|21|46|35|3|314360.87|Pending
25605|250|37|7|3|2|281939.96|Rejected
5169|53|11|6|41|2|321496.64|Rejected
68908|270|50|36|31|2|11500.8|Rejected
30598|743|1|21|3|1|254500.5|Approved
84976|885|44|72|49|1|109793.17|Pending
79114|954|10|10|28|1|395081.18|Approved
1231|1791|27|93|35|2|166375.12|Pending
75217|341|19|32|45|3|190131.62|Approved
20116|32|35|88|46|2|199289.29|Approved
89476|346|4|37|18|2|444858.35|Pending
35799|910|22|8|43|1|51675.31|Pending
40426|1805|37|66|40|2|160454.43|Rejected
63743|393|40|61|11|1|110737.73|Approved
96612|935|31|82|43|1|57942.55|Rejected
22099|620|50|60|30|1|108448.63|Approved
60057|720|44|61|26|2|107546.33|Rejected
58443|109|49|1|46|2|269112.83|Rejected
48126|733|50|19|28|2|45254.18|Rejected
29716|384|40|83|25|2|469298.2|Rejected
40315|1557|2|28|1|3|358792.9|Rejected
24986|1512|20|69|47|1|299015.16|Pending
45270|165|48|20|32|2|370470.21|Approved
57225|60|6|48|39|2|218625.74|Rejected
26790|1613|22|66|41|1|219563.77|Approved
34364|262|12|96|33|1|287866.54|Approved
66273|1230|28|77|33|1|333069.94|Pending
55664|1643|46|77|22|2|397640.66|Pending
35940|1767|24|88|50|1|428470.84|Approved
96839|1062|34|42|7|1|380571.67|Approved
95005|1127|23|15|29|2|94913.69|Rejected
79834|1725|38|75|12|2|287690.98|Rejected
20686|1434|37|16|44|3|396429.56|Pending
25300|988|13|44|17|2|136831.19|Approved
84757|1088|20|90|17|2|139183.41|Rejected
7676|423|2|7|6|3|143815.18|Rejected
80459|221|1|58|49|2|241134.42|Pending
53480|537|19|14|9|3|52244.8|Pending
98696|1339|20|95|4|1|405073.99|Pending
93933|1148|29|76|46|1|46099.72|Approved
91696|1566|23|71|41|2|35366.38|Approved
47656|1149|34|2|23|3|178243.13|Pending
96954|230|39|14|45|1|172646.04|Pending
6825|483|10|66|8|3|369988.24|Approved
55073|656|21|82|26|2|123235.79|Approved
92082|1448|41|37|40|1|414595.72|Rejected
54599|1609|28|2|42|3|197759.54|Approved
71376|1259|44|74|46|1|106518.79|Pending
16712|610|31|43|36|2|344564.77|Approved
21790|1428|7|24|35|2|118476.68|Pending
90499|302|49|79|12|2|207069.59|Pending
4415|1438|47|21|34|3|491677.62|Rejected
23238|1038|46|33|29|1|122273.43|Approved
89582|805|16|82|4|2|87543.49|Approved
10903|1500|2|88|21|1|26794.23|Pending
65532|1070|29|90|46|3|119396.87|Rejected
51970|566|39|98|23|1|99303.73|Approved
92097|852|15|18|40|3|214597.12|Rejected
76967|1440|38|56|24|3|392861.3|Approved
25452|1182|43|7|48|1|301723.21|Rejected
35100|1726|3|34|8|3|432159.69|Pending
34036|1792|50|55|44|1|394777.96|Approved
71375|827|26|71|29|1|316591.93|Rejected
27256|1472|6|31|39|1|93373.04|Pending
5077|861|8|53|17|1|175745.66|Approved
11231|1766|43|50|25|3|150119.75|Pending
21390|834|11|5|25|3|445471.19|Pending
5177|1195|21|14|26|1|41947.3|Rejected
534|94|17|68|46|1|286319.28|Pending
87579|1757|27|65|11|1|392998.38|Pending
81344|607|44|75|27|1|381069.75|Approved
32476|898|7|14|33|3|200845.83|Rejected
82947|252|46|44|38|2|275959.32|Approved
56423|1403|40|74|32|3|489908.65|Approved
27305|1541|24|82|45|2|417419.37|Rejected
31924|1608|33|8|19|1|306458.78|Rejected
73247|1266|41|1|24|2|418905.62|Pending
32937|161|34|2|14|3|86984.08|Pending
6876|1458|41|38|27|1|262502.09|Pending
82557|246|24|52|26|1|174020.16|Approved
49885|1649|19|45|19|2|10593.56|Rejected
4670|381|26|45|38|1|139050.87|Rejected
96027|1|45|24|15|2|310688.02|Rejected
54991|1319|27|99|26|3|99748.9|Approved
80509|1453|46|16|26|1|118832.13|Approved
36310|1796|29|82|38|3|378577.16|Pending
52471|1706|33|99|6|2|481249.98|Rejected
17562|1441|4|92|35|2|215408.11|Rejected
72933|1722|47|39|23|2|158842.93|Rejected
77795|1099|37|38|32|3|19353.74|Pending
51672|46|16|91|42|3|8273.44|Approved
72522|200|17|28|11|2|286781.37|Pending
25901|1536|21|61|29|1|307764.43|Approved
73400|1302|20|87|28|2|274012.8|Rejected
79839|1537|14|94|11|3|201948.46|Pending
98531|1575|26|48|8|3|29635.85|Approved
93771|678|17|41|10|2|420772.9|Approved
64108|237|39|82|30|3|321604.63|Rejected
61436|948|33|5|47|3|157432.17|Approved
67251|562|25|65|23|2|180809.59|Approved
46125|689|34|57|34|2|318424.68|Rejected
64261|662|5|63|4|2|366006.5|Approved
75044|1585|22|82|42|3|136732.53|Pending
63867|1291|34|83|25|2|394658.33|Approved
7333|105|32|51|21|3|457937.42|Approved
50643|935|33|26|24|1|153881.52|Approved
41662|1426|28|87|28|2|8740.72|Rejected
14819|1718|27|91|19|3|320971.49|Approved
92662|49|34|86|19|3|188331.45|Pending
42070|1280|24|19|22|3|200123.31|Approved
92327|163|6|30|19|3|31535.75|Pending
49692|479|41|20|35|2|104688.42|Rejected
71594|851|3|56|6|3|28897.67|Pending
59363|1010|16|20|2|3|270594.86|Approved
10211|1357|33|94|45|2|133164.35|Rejected
31397|636|39|25|15|3|177387.88|Approved
84196|1257|17|8|21|2|276369.36|Rejected
41035|1003|26|54|41|1|302545.91|Pending
28320|984|29|90|44|2|94446.18|Approved
70672|709|31|51|44|2|251824.71|Pending
14661|1375|38|95|6|2|281910.76|Approved
91968|698|19|70|45|3|266675.76|Pending
57409|805|12|77|12|3|334729.56|Pending
15367|1192|7|90|46|3|79431.12|Approved
76660|1453|40|9|49|1|230096.14|Pending
40879|1245|8|53|40|1|37074.66|Rejected
23022|131|31|35|15|1|327519.6|Pending
63395|1477|35|21|24|2|421022.98|Rejected
40249|1665|43|52|12|3|244248.97|Pending
85996|138|5|94|7|1|183081.23|Approved
52945|1059|6|98|6|1|171365.48|Rejected
64459|1306|45|23|32|2|133575.14|Rejected
71436|327|25|100|39|2|473043.16|Rejected
65789|1552|26|44|21|3|146136.17|Pending
75049|1595|38|83|26|1|358727.38|Rejected
44520|1035|28|73|9|2|365668.72|Pending
78678|1789|26|75|32|1|141197.56|Rejected
35974|96|2|34|33|1|160528.76|Approved
27718|1144|34|24|48|3|129201.04|Rejected
89660|1062|41|72|19|2|328724.09|Approved
31506|1036|2|72|26|3|46363.79|Approved
41316|772|44|67|2|2|71511.68|Pending
63204|859|11|49|48|3|235146.67|Pending
40877|726|32|25|6|3|476966.52|Approved
8784|986|36|1|19|2|207082.13|Pending
96724|855|47|80|4|3|102942.09|Approved
39838|772|4|85|29|3|339952.86|Pending
50502|302|44|8|2|3|105316.26|Approved
79085|1724|48|76|2|3|186204.38|Approved
83596|221|22|11|13|3|444837.76|Pending
59067|1717|47|33|24|3|338767.17|Pending
69515|229|10|77|20|3|73233.04|Pending
36084|928|41|30|6|1|132001.77|Approved
95381|1327|29|78|44|2|457924.69|Pending
11421|1410|10|57|26|2|384980.38|Pending
93193|1013|27|61|2|3|340963.44|Rejected
27403|501|11|34|39|2|409010.47|Approved
78849|151|21|45|13|3|262460.28|Rejected
35465|892|25|95|31|1|6709.38|Rejected
20733|1064|19|23|26|3|120793.82|Approved
97524|1601|11|20|46|2|464594.32|Approved
46690|416|36|62|4|3|332555.15|Pending
13859|1122|13|18|31|1|38369.38|Pending
13975|811|13|73|27|3|328414.67|Rejected
83522|183|4|92|24|3|466221.82|Approved
4777|1178|39|59|22|3|29587.42|Approved
5735|802|5|97|41|1|54225.33|Pending
40975|1747|1|38|47|2|272698.49|Rejected
9431|958|7|34|35|1|343183.55|Approved
13682|1477|39|77|50|2|278006.85|Approved
96226|1127|33|58|14|1|294431.0|Approved
52966|63|46|48|10|2|435772.35|Approved
41872|1539|15|7|23|1|407373.2|Pending
82154|875|34|89|32|1|364426.61|Rejected
35488|53|28|20|26|2|482132.89|Pending
83896|990|31|4|34|3|35895.32|Pending
34344|838|12|99|24|1|154281.12|Pending
79943|486|9|1|50|2|315042.79|Rejected
23199|866|50|64|21|2|480113.19|Rejected
10426|1285|13|74|2|2|132728.59|Approved
76762|805|37|94|44|1|5683.46|Approved
93365|186|23|43|47|2|164762.34|Rejected
13694|94|1|77|15|3|375042.49|Approved
59176|1615|50|19|37|2|352765.64|Approved
34141|960|45|87|5|2|341392.01|Rejected
76560|110|46|35|45|1|322016.77|Pending
27494|790|14|81|18|1|180928.16|Rejected
32114|85|11|10|44|3|103033.7|Approved
75939|375|49|60|4|2|164013.92|Approved
77476|1603|10|12|50|1|298307.77|Approved
21637|863|12|91|38|3|327680.02|Approved
41027|1589|32|1|39|1|165837.63|Approved
86112|1026|43|100|47|2|296263.09|Pending
15264|607|11|61|38|2|310334.7|Approved
11935|1225|40|47|40|2|476931.58|Approved
68165|667|42|8|45|1|170141.4|Pending
38278|1197|8|21|20|3|350071.01|Rejected
61958|428|17|53|25|3|394661.38|Approved
34519|1782|2|99|50|3|140582.96|Approved
72653|1163|1|69|26|3|364543.41|Approved
60103|1757|37|39|31|1|164274.06|Rejected
54250|575|25|60|9|3|393461.76|Approved
62390|1746|48|82|33|2|491226.4|Pending
99377|1717|8|21|26|2|109334.13|Pending
66837|596|16|40|27|2|343099.69|Rejected
60193|1436|43|39|22|1|157416.33|Approved
73159|87|12|50|19|3|494448.65|Approved
17064|1636|8|80|38|3|21862.58|Rejected
50177|776|19|42|24|1|365879.44|Pending
17713|1623|37|11|50|1|261575.51|Approved
65160|652|31|44|1|2|289306.31|Approved
16601|609|36|88|47|2|153414.67|Approved
54529|804|10|4|39|3|310111.52|Pending
81371|676|4|79|34|2|117845.51|Pending
85059|145|50|63|1|3|184411.87|Approved
35470|1019|2|78|41|2|397285.85|Pending
97305|1597|47|22|50|3|143264.44|Rejected
8848|27|42|38|49|2|291873.33|Approved
7132|690|35|98|16|2|34660.48|Rejected
96882|589|8|54|41|3|330375.83|Rejected
68729|65|34|19|42|2|416822.51|Approved
32550|195|49|24|9|1|99539.19|Approved
44931|1565|2|79|13|1|493914.02|Pending
13491|782|11|66|8|1|281646.21|Rejected
67195|1613|21|98|20|1|316103.56|Approved
90125|1151|2|29|41|2|399493.38|Pending
89565|1276|33|8|7|3|111827.72|Approved
42900|1365|19|78|23|3|20750.18|Approved
93715|554|12|45|6|2|282448.29|Pending
62023|1749|5|70|12|3|495357.53|Approved
13492|939|9|89|28|3|480261.61|Approved
25949|147|48|72|12|1|453435.02|Approved
95684|65|42|37|43|3|263387.4|Pending
62881|1397|1|26|38|3|378072.96|Pending
9460|1314|21|72|6|3|187772.44|Rejected
13674|616|2|32|48|2|496610.1|Pending
47316|252|29|14|13|2|126765.12|Approved
37962|1270|19|90|2|3|89137.16|Pending
63702|243|37|25|44|2|477129.02|Rejected
8505|27|27|88|25|1|167057.54|Pending
26228|1081|48|76|6|1|83135.15|Rejected
76898|293|21|78|7|2|269234.42|Rejected
22126|755|50|33|8|1|326554.8|Approved
34434|287|44|73|44|1|240398.69|Rejected
35738|1229|24|69|37|3|442086.92|Approved
18881|1551|10|99|28|2|198638.14|Pending
61270|497|15|30|48|1|169929.89|Pending
90874|1377|29|9|31|1|170337.89|Approved
75439|1432|36|2|45|3|259848.48|Approved
21524|988|24|9|17|3|329824.44|Rejected
65151|1158|47|23|2|3|333852.63|Pending
34609|601|16|76|27|3|405410.12|Approved
98500|679|20|41|24|2|234818.41|Pending
6246|1176|31|30|34|1|186275.87|Approved
12923|1124|29|89|37|1|384511.07|Rejected
3365|944|26|9|4|2|361579.34|Rejected
70691|754|25|27|5|3|189325.74|Rejected
14988|1654|35|72|16|2|438891.6|Rejected
96277|565|16|39|26|2|465538.05|Rejected
41691|503|1|63|20|2|7351.95|Pending
35717|688|21|45|40|2|73969.28|Pending
43115|1762|40|61|1|3|40839.55|Pending
57756|982|18|4|6|2|254893.78|Pending
11317|782|46|47|26|1|453585.06|Approved
96347|1082|22|9|11|2|489395.87|Pending
46815|1616|26|54|26|2|159147.03|Pending
95891|793|4|42|18|3|65748.66|Pending
71073|1392|44|42|39|1|454523.39|Rejected
76010|1089|6|77|21|2|442206.48|Pending
729|108|33|77|6|2|312481.62|Approved
1425|1634|26|12|3|3|207269.74|Approved
52931|1459|45|18|29|2|386729.48|Pending
3390|440|18|24|33|2|412369.67|Pending
66944|1179|6|28|45|1|166670.94|Approved
51346|1715|19|30|35|2|178092.53|Pending
68700|376|27|98|35|2|350176.08|Rejected
60855|661|34|93|30|1|386395.35|Pending
9043|1029|25|48|43|2|190466.2|Rejected
47959|347|9|47|45|3|71914.2|Approved
20917|1240|9|1|41|2|143543.46|Approved
57292|1670|43|97|4|1|36804.31|Rejected
82701|1029|21|87|18|2|114447.18|Approved
75143|1101|26|45|46|3|247664.72|Rejected
10153|1182|22|60|50|2|64578.65|Approved
27340|557|49|52|19|2|281583.09|Rejected
48016|928|25|68|14|1|262761.15|Approved
21532|754|42|36|16|3|119521.09|Approved
36353|1418|22|51|24|1|476212.07|Rejected
46724|176|44|23|2|2|87782.78|Pending
73061|1119|12|39|40|1|456221.08|Approved
96767|560|46|59|23|2|286467.49|Rejected
87734|1512|13|5|8|2|289788.01|Pending
94400|1516|32|46|9|2|362394.42|Rejected
18776|56|50|41|48|1|344694.02|Approved
68129|1574|31|31|37|2|157615.66|Approved
17860|166|15|15|39|3|241631.44|Rejected
25337|433|8|86|35|1|81291.93|Approved
14321|128|48|94|23|1|347146.38|Pending
48289|795|32|65|24|3|458886.01|Approved
21228|1426|49|90|31|1|138607.97|Approved
83925|320|47|13|26|2|410729.36|Pending
82534|276|42|15|7|1|324229.57|Rejected
90160|1450|47|17|30|3|276792.94|Rejected
98932|612|43|41|42|1|489250.44|Approved
36606|310|46|81|29|1|336991.55|Pending
55443|438|23|73|35|3|195688.91|Approved
15378|1630|7|1|27|1|335914.14|Rejected
86002|570|32|94|46|3|201826.52|Rejected
40340|483|20|2|2|3|454782.18|Pending
71297|683|11|67|1|1|442042.42|Rejected
16726|678|42|19|22|1|43989.57|Rejected
24269|341|22|11|10|2|151452.07|Pending
63095|635|9|18|2|3|181589.68|Rejected
82761|31|33|7|12|2|85854.31|Approved
53584|1028|47|54|36|2|171379.04|Pending
74399|1307|49|46|28|3|459394.26|Approved
18740|971|16|26|20|1|340134.73|Rejected
81832|1507|3|85|36|1|60138.22|Approved
33567|1660|17|14|25|1|164968.5|Approved
28356|1232|29|1|23|1|448005.81|Pending
7227|1405|7|34|10|2|122990.86|Rejected
10840|1517|43|65|47|2|446750.91|Rejected
72113|706|7|6|39|2|165178.39|Pending
93759|1203|15|1|1|1|264671.83|Approved
92278|956|46|52|36|1|109066.56|Rejected
72796|704|20|97|16|3|477093.54|Rejected
35892|1016|10|58|31|3|227163.37|Rejected
58888|140|2|97|45|1|362749.53|Approved
16789|1775|44|83|1|2|123260.07|Approved
97427|131|37|36|14|3|496497.23|Rejected
45344|403|28|16|38|2|144262.56|Pending
7471|627|48|67|40|2|7303.17|Pending
74716|908|9|68|19|1|473582.11|Rejected
58889|987|24|93|11|2|195304.19|Rejected
97144|1498|35|54|40|2|176805.79|Approved
35992|268|13|97|13|1|434696.37|Rejected
33211|36|31|19|2|2|128661.16|Approved
21529|504|31|44|16|1|406924.15|Pending
87967|590|26|14|1|1|304554.56|Pending
45862|49|50|20|28|1|380399.04|Approved
3325|1156|33|53|18|2|263643.94|Pending
14902|152|3|17|14|1|347158.57|Approved
7989|1721|21|85|12|1|123932.07|Approved
69152|903|24|6|40|1|402262.85|Rejected
29613|540|22|83|46|2|275762.01|Pending
21327|427|20|60|17|3|37192.31|Rejected
27346|1017|28|29|48|2|157041.9|Approved
40679|946|21|83|22|1|258106.17|Pending
22664|1748|38|69|27|1|33714.78|Pending
90462|1709|19|78|42|3|215007.03|Pending
61242|934|29|21|30|3|396236.8|Pending
38876|391|14|74|46|3|393771.93|Pending
5924|81|4|11|29|1|147125.25|Pending
35505|97|35|56|3|3|470676.9|Approved
70199|1518|16|55|11|1|485014.59|Rejected
98429|957|32|42|5|1|499956.35|Pending
88134|290|5|3|14|1|398560.13|Pending
3857|1037|17|21|18|2|400680.02|Rejected
27490|1533|45|21|37|1|103304.64|Approved
75446|534|28|51|32|2|285034.84|Approved
26845|1480|18|41|21|3|380823.95|Approved
39202|1727|25|21|23|3|291943.35|Pending
67042|350|34|94|37|1|411950.13|Pending
59162|1673|50|42|31|3|385901.92|Pending
73015|138|20|12|38|1|12811.67|Rejected
51984|1177|30|50|35|3|236195.82|Approved
63158|941|38|100|17|2|94335.21|Pending
97162|1812|23|17|47|3|85382.3|Pending
27821|1805|17|10|26|3|277836.66|Rejected
84564|766|24|57|21|1|260932.79|Pending
27044|1519|13|93|20|2|492053.74|Pending
34648|1612|7|48|31|1|10177.24|Approved
73270|74|47|54|43|1|80056.63|Rejected
25795|1262|15|50|9|1|134122.94|Approved
97355|1163|49|1|15|1|231044.23|Pending
73933|319|31|21|23|2|90202.89|Rejected
24526|1175|1|71|40|1|375806.63|Rejected
8105|848|21|38|26|2|384475.37|Approved
92625|87|40|73|1|3|347700.66|Rejected
15297|1556|46|78|16|3|145038.56|Rejected
13522|786|42|36|2|1|124487.17|Rejected
64756|981|23|60|14|1|121154.41|Rejected
72872|1365|19|53|24|3|185895.98|Pending
50378|140|19|11|24|1|37262.53|Pending
29798|297|38|34|21|2|493394.14|Pending
55545|743|37|70|22|1|473709.9|Pending
95222|1528|24|6|21|1|427663.52|Approved
57293|1521|13|78|39|3|323359.57|Rejected
2518|1269|24|5|42|3|135534.89|Rejected
36974|1118|44|30|33|2|274074.32|Pending
17413|1370|9|71|18|1|371483.2|Approved
16687|1124|44|30|35|2|162895.8|Pending
33463|1083|9|84|10|1|463850.12|Pending
77802|1448|8|21|33|3|256187.71|Rejected
856|695|48|45|42|2|180516.57|Approved
3320|187|3|53|44|2|11486.78|Rejected
41548|1669|1|30|24|1|181274.77|Approved
3296|621|36|6|32|3|251775.92|Pending
27587|831|49|75|34|3|322276.37|Pending
13087|356|39|29|46|1|474467.84|Pending
95212|1141|27|18|22|2|228167.64|Approved
5125|824|4|70|17|1|222381.63|Pending
48194|1268|44|44|20|1|143633.91|Rejected
99040|1515|29|78|36|1|240031.51|Approved
