interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
13382|1099|82|2|39|Chat|2
23964|153|54|4|43|Email|2
76186|1627|42|2|20|In-Person|3
99815|242|82|2|48|Chat|3
81941|319|12|5|13|Email|2
62776|163|11|2|3|Email|4
49691|1386|9|4|43|Email|5
81982|219|20|5|8|Call|4
7255|1442|48|5|2|Email|1
76427|1138|60|5|15|In-Person|1
523|1021|34|4|9|Email|3
79038|1119|77|3|48|Chat|3
15693|1539|78|1|42|Email|2
18038|1669|10|1|39|In-Person|5
2091|259|46|3|33|Chat|5
99492|998|8|2|42|Chat|5
53753|864|3|1|21|Chat|2
74209|783|79|3|48|Call|3
81663|1249|44|5|11|Email|2
45701|161|74|4|22|Call|4
18972|347|96|2|36|Email|1
36393|1452|28|5|47|Chat|1
76703|1185|60|2|32|Email|4
68016|844|66|3|50|Call|5
73351|312|79|4|40|Call|5
25661|327|95|1|16|Email|3
53713|109|19|2|19|Email|2
7128|1290|40|2|40|Chat|5
80995|711|38|4|43|Email|5
8321|8|7|5|3|Email|1
73547|401|19|3|38|Email|1
62358|890|50|4|8|Call|2
41767|1500|45|5|4|Chat|5
15279|276|71|1|13|In-Person|2
73363|796|87|4|43|In-Person|2
955|143|61|1|40|Call|2
86520|1698|82|3|41|Chat|2
26641|1562|61|1|15|Email|1
36523|152|10|1|22|Call|5
75102|1073|17|3|19|Call|5
88378|1751|83|5|8|In-Person|2
31867|1560|88|4|6|In-Person|4
29181|374|72|5|20|Email|1
86895|1793|29|4|3|Call|4
23927|347|56|3|19|Chat|2
5630|1034|39|2|47|Email|2
11580|1242|35|4|30|Chat|4
59762|500|93|5|23|Chat|5
67927|1494|3|5|35|Call|5
5612|1491|10|4|39|In-Person|4
75057|950|45|1|19|Chat|3
17|1082|60|1|9|Call|5
4388|800|90|1|42|In-Person|3
64068|1030|68|1|9|Call|3
51934|517|31|5|41|Chat|2
12227|1381|38|1|16|In-Person|5
49202|606|38|5|14|Call|1
68543|1319|95|3|14|Chat|3
54752|909|71|1|26|Chat|3
62546|1397|22|4|11|Call|1
21662|1457|17|2|12|In-Person|1
70730|998|40|3|20|Email|1
35387|1743|72|2|36|In-Person|2
76615|150|10|3|11|In-Person|5
71913|1355|39|4|6|Call|4
63462|1432|11|3|4|In-Person|1
9784|514|26|3|25|In-Person|5
12266|191|23|2|37|In-Person|1
81671|344|93|4|2|Call|4
45508|152|90|1|2|Email|4
24275|734|92|1|14|In-Person|1
49308|617|93|3|24|Chat|2
14561|124|63|2|13|In-Person|5
79819|860|87|3|37|Chat|3
35604|1057|73|1|42|In-Person|4
44585|558|29|3|28|Call|2
88122|432|26|4|21|In-Person|5
37648|572|86|4|45|In-Person|1
91575|1322|6|5|45|Call|5
13313|333|86|5|29|In-Person|5
8081|1594|71|1|35|In-Person|3
26451|70|13|4|4|In-Person|1
49160|1084|89|2|23|Chat|5
69890|1451|94|2|25|Email|5
57169|54|83|5|28|In-Person|1
92819|392|18|1|27|In-Person|2
88412|1024|68|5|26|Email|1
46349|824|10|4|11|Chat|4
15183|609|90|4|2|In-Person|2
30007|1797|73|1|38|Chat|1
72885|1291|33|1|42|Chat|5
24552|902|70|2|25|Chat|3
71023|1200|48|4|32|Chat|1
96318|1258|18|5|6|Call|2
98089|1713|16|2|12|Chat|4
31165|956|12|5|12|Chat|5
18764|955|83|2|48|Chat|4
10208|376|63|3|7|Call|1
21392|1673|44|2|46|In-Person|4
36217|957|34|4|33|In-Person|2
75559|587|60|2|18|Chat|3
33130|1289|41|3|44|Email|2
14009|1142|58|5|45|In-Person|4
89164|115|7|5|42|Call|2
47473|1510|15|5|28|Email|3
60037|254|64|3|29|In-Person|1
35987|644|52|3|1|Chat|3
86337|1268|3|3|44|Chat|4
92470|1457|28|5|6|Chat|4
25905|1014|74|4|12|In-Person|1
17244|329|37|4|37|In-Person|3
57765|1336|27|4|21|Chat|5
24041|1685|11|1|19|In-Person|4
80336|228|61|5|4|Call|5
24573|1527|94|1|23|Chat|1
69199|857|18|2|16|Call|5
34887|540|91|4|40|Chat|3
32604|1199|14|2|9|In-Person|1
40598|1670|41|3|29|Chat|3
33582|1290|36|4|7|Call|3
99026|1088|97|3|28|Email|1
52142|495|11|3|35|In-Person|5
59090|1431|96|3|48|Chat|5
81320|586|96|2|5|Call|5
45413|273|86|4|35|Call|1
69104|403|84|5|47|Chat|4
44840|1224|60|3|1|In-Person|3
29118|310|20|4|37|Chat|1
33408|499|53|1|41|Call|5
98687|150|17|2|37|Chat|5
86353|516|77|4|34|In-Person|4
79127|141|79|1|45|In-Person|1
26652|647|95|4|12|In-Person|3
59688|1807|85|4|26|Call|2
13663|123|89|5|40|Email|3
97076|578|6|1|43|In-Person|4
73360|882|27|2|38|Email|3
90655|238|54|4|42|Call|3
31340|940|13|1|15|Email|2
9087|698|17|1|41|In-Person|4
44246|901|55|4|48|In-Person|5
54848|1340|78|5|23|Chat|5
64432|1262|27|4|39|In-Person|1
50922|1241|100|4|44|Email|1
66129|195|27|1|31|Chat|4
80560|1469|89|1|50|Email|5
41291|256|10|3|10|Call|3
19859|1337|84|4|15|In-Person|5
15098|529|12|4|43|Chat|2
81858|1654|11|1|50|Call|4
66308|1259|74|5|8|Email|5
46812|1803|71|2|38|Chat|2
57167|96|13|1|39|Chat|3
36221|1016|31|3|25|Chat|1
85538|512|4|1|17|Email|2
69198|1787|26|5|24|Chat|1
33528|737|3|5|12|In-Person|1
56429|828|97|5|39|Chat|4
11700|1026|22|4|38|Email|2
71132|55|20|2|13|Email|3
58821|806|78|3|12|Chat|1
29527|1087|84|4|12|Chat|4
75587|623|26|4|18|Email|4
81950|62|57|3|25|Chat|3
90471|947|18|3|24|Call|4
11123|888|48|2|9|Call|3
17931|664|65|5|10|In-Person|3
12302|1590|56|2|15|In-Person|1
5316|851|97|2|11|Chat|1
85304|1579|86|3|33|Chat|2
86058|951|49|2|38|Chat|5
5825|1760|92|5|28|Call|2
21355|1295|27|5|15|In-Person|1
24494|464|8|1|14|Call|1
75349|1789|90|2|12|Email|4
94423|915|84|1|10|Call|5
13643|1382|75|2|33|Call|1
29367|1049|44|5|47|Call|1
98308|828|62|4|32|In-Person|4
83061|733|65|2|43|Email|4
60063|359|53|3|47|In-Person|2
2012|1375|43|4|21|In-Person|5
42740|1148|92|4|27|Chat|1
43782|526|29|3|29|Chat|5
95735|1581|29|5|17|Email|4
47742|224|82|4|5|Chat|5
25105|128|79|2|49|Call|2
80887|282|96|4|9|In-Person|5
24|175|49|4|12|Email|3
93721|115|78|5|10|In-Person|2
58906|618|21|1|7|Chat|4
83630|1487|2|4|49|In-Person|3
49385|991|99|2|9|Chat|3
22444|770|42|5|22|Chat|4
8804|751|22|1|22|In-Person|1
8362|185|18|2|21|Call|4
92105|642|56|5|46|In-Person|5
6698|1397|18|5|1|Call|3
37273|156|15|1|49|In-Person|5
29675|1781|50|5|15|Email|3
14358|1619|62|2|31|Call|5
26648|1422|41|5|2|Call|3
47984|1318|53|1|41|In-Person|4
49538|1786|60|3|22|In-Person|3
1147|439|35|2|11|Call|4
78566|260|91|4|5|Chat|5
94449|1340|91|1|44|In-Person|1
46503|316|98|4|1|In-Person|3
49184|712|74|1|15|In-Person|4
7793|1678|57|5|37|Call|1
28770|393|45|1|29|Email|1
73544|352|100|4|28|Email|5
43430|1226|62|3|19|In-Person|2
45889|1222|51|2|20|Email|3
91026|819|58|4|12|Email|3
90084|13|14|5|1|Call|5
89954|1692|8|2|49|In-Person|2
43476|1679|2|3|1|Call|5
46401|684|84|4|22|Chat|4
34676|923|19|1|46|Chat|4
86174|1421|13|2|13|In-Person|2
44003|315|86|3|12|Call|5
17612|1140|50|4|4|In-Person|2
36150|1172|72|1|26|Email|4
3657|729|18|3|26|In-Person|5
52209|1289|49|5|27|Email|1
53274|1219|29|2|26|In-Person|4
68465|570|9|3|7|Call|3
70514|1096|87|2|1|Call|2
47095|1082|48|5|3|Chat|2
17025|1813|86|3|49|Chat|4
25638|1208|36|4|39|Email|3
47078|1571|91|2|38|Email|2
8579|755|66|3|20|Chat|2
3091|674|42|4|49|Chat|5
33430|589|53|2|8|In-Person|2
53413|530|34|5|33|Chat|3
21362|1682|30|5|27|In-Person|1
72064|422|35|2|24|Email|3
24251|1033|79|4|24|Email|3
74071|1155|23|1|44|Chat|3
67759|317|43|1|15|Email|1
2292|265|12|2|38|Email|3
2584|1723|64|2|44|Call|1
69521|340|45|5|6|Call|2
73953|614|44|2|14|Call|2
59444|107|35|1|33|Chat|1
87544|1306|26|1|40|Call|4
93908|1493|18|5|36|In-Person|3
48455|1462|67|4|15|Email|3
50161|1239|87|1|43|In-Person|2
63646|1117|84|5|22|Email|5
4220|842|45|1|25|Call|4
70622|1466|63|1|44|Email|2
16400|1097|54|1|21|In-Person|2
33557|862|33|4|5|Email|2
92605|882|69|2|18|In-Person|4
87487|1423|90|3|30|In-Person|5
42060|630|24|3|39|Call|5
80802|351|100|1|21|Email|3
43077|1473|85|4|29|In-Person|4
33007|1416|55|3|9|Call|2
23215|622|67|1|39|Email|2
44068|851|71|4|2|Call|5
68610|1112|91|2|27|Chat|1
42605|1568|91|5|11|In-Person|1
5712|486|91|3|45|In-Person|5
93145|229|3|1|12|Email|1
96383|360|77|2|8|In-Person|2
51654|1744|89|1|15|Chat|4
12311|610|74|3|37|Call|4
43458|1274|25|2|11|Call|1
77514|1198|69|3|4|Chat|3
47647|558|81|4|27|In-Person|2
76274|1208|81|1|44|In-Person|1
69098|1488|31|4|44|Call|4
89851|228|14|2|34|In-Person|4
5018|1811|80|3|17|Chat|4
56153|415|16|4|13|In-Person|2
46353|1509|43|5|38|Chat|2
64007|186|5|2|11|Call|3
35401|1641|28|5|48|Email|1
15544|1436|10|2|30|In-Person|4
64388|1684|98|4|32|In-Person|5
10047|1797|21|5|43|Chat|5
43493|1572|85|5|34|Call|5
77792|434|48|4|36|Chat|4
26276|265|65|5|3|Call|1
28579|540|82|2|9|Call|1
57994|363|100|1|28|In-Person|2
65812|986|34|1|13|Chat|5
84911|900|35|4|3|Email|2
70823|1713|56|1|26|Call|2
21725|1222|58|2|33|Chat|2
55273|1647|94|2|37|Call|1
3715|1316|57|4|44|In-Person|5
93551|514|18|5|20|Call|1
15636|1703|67|5|13|Email|5
94204|678|84|3|11|Email|3
57451|141|3|2|47|Chat|4
15713|16|87|5|47|Call|4
47719|917|78|4|25|Chat|5
84477|203|87|3|10|Call|1
54470|855|27|3|19|Call|3
36586|242|9|4|35|Call|1
35474|362|46|1|14|Chat|1
81221|860|19|1|38|Chat|2
19778|1684|60|4|8|Email|3
60464|1436|93|1|9|Chat|4
72173|197|57|3|46|Call|3
7121|576|19|1|44|Email|5
57218|852|26|1|36|In-Person|2
87865|540|15|2|30|Chat|2
76142|1024|87|4|4|Call|1
38656|1009|74|1|37|In-Person|3
43337|1570|71|3|34|Call|1
68753|1196|95|1|43|Chat|1
2769|1009|44|3|41|In-Person|5
43918|1757|22|2|42|In-Person|4
87936|176|55|4|46|Chat|3
48597|976|80|3|3|Chat|3
80643|46|54|2|2|Chat|4
95088|1809|40|1|15|Call|4
11076|375|10|5|47|Email|1
91572|1384|7|1|22|In-Person|3
18544|1385|47|2|44|In-Person|3
31541|103|24|1|15|Chat|4
77728|32|22|4|15|Email|4
72426|1228|69|1|49|Chat|2
94045|215|90|3|36|Chat|5
60957|791|78|4|38|Chat|4
3104|469|59|1|26|Chat|1
49047|1586|79|4|26|Chat|5
16729|30|74|5|31|Call|5
54941|382|94|5|10|In-Person|5
17644|1676|29|3|49|In-Person|3
97776|961|54|2|22|Email|5
73027|1031|92|2|34|Chat|2
58445|75|91|2|1|Chat|1
63114|731|54|3|39|Email|4
7849|1557|24|2|15|Call|5
40846|1275|39|1|39|Email|3
50949|1412|32|2|27|Call|4
98756|568|55|5|26|Chat|1
98000|1783|4|5|6|Call|5
95606|1826|66|2|35|In-Person|1
94910|817|66|5|16|Email|3
59131|280|98|3|21|Call|3
23198|991|74|2|17|Chat|5
54648|1196|79|4|34|Email|3
37978|565|55|2|13|Call|1
94590|983|74|1|17|Chat|2
83295|1634|78|5|38|Chat|4
49421|75|5|3|30|Call|4
34611|637|37|2|33|Chat|2
47460|1441|25|2|29|In-Person|4
11060|1140|22|2|8|In-Person|3
60763|277|46|1|15|In-Person|5
99489|536|27|3|26|Chat|3
52246|757|87|5|49|Chat|1
2638|1391|30|1|12|Chat|4
76098|233|1|5|50|Call|2
12456|508|87|5|15|Email|5
17455|573|33|2|4|Email|2
26900|856|14|5|24|Call|3
19954|167|44|2|26|Email|2
35898|1522|18|3|48|Email|3
44617|1238|92|1|8|Email|4
49627|178|85|3|40|Call|3
94026|642|17|2|42|Chat|5
21679|1150|15|2|2|Email|2
92524|370|89|3|18|Call|1
75235|758|75|1|45|Call|2
14120|326|74|1|24|Email|1
83721|1274|40|1|42|Chat|1
82514|1618|9|4|9|Email|2
25941|133|18|5|29|In-Person|4
99308|776|3|4|9|Chat|5
23182|1613|89|5|6|Chat|4
83919|1134|67|1|44|Chat|3
32688|177|25|1|16|In-Person|5
58987|486|5|1|44|Email|4
48860|763|94|3|31|In-Person|1
61342|396|91|3|22|In-Person|5
358|302|76|2|41|Chat|3
22299|32|9|3|26|Email|1
25596|545|91|1|31|Chat|2
88396|191|62|2|44|In-Person|4
23787|1317|5|2|42|In-Person|1
47333|976|7|1|18|Email|2
8358|788|5|4|43|In-Person|2
232|606|31|5|43|In-Person|5
54561|679|44|5|14|Email|3
64688|538|42|4|1|Call|3
21627|330|10|5|8|In-Person|3
27433|1008|70|1|49|Email|4
33813|845|79|3|25|In-Person|2
91637|96|81|2|43|Email|1
99266|1709|69|3|26|Email|3
82268|742|39|4|46|In-Person|5
63506|1769|64|5|10|Email|4
18309|505|7|3|26|Email|5
9983|622|90|3|43|In-Person|3
19209|518|70|1|12|Call|2
5731|843|35|5|19|Chat|1
73150|1520|77|4|4|In-Person|4
93364|1512|21|3|36|Call|2
8736|367|98|5|31|Call|1
37921|933|11|2|42|In-Person|5
6081|1483|98|1|40|In-Person|4
73011|1654|39|5|41|Email|2
76744|309|65|3|23|Chat|1
41180|782|81|4|20|Call|1
99712|1663|90|1|19|In-Person|2
77876|1184|44|4|24|Email|3
85585|1274|50|2|37|Call|5
99961|1781|21|5|46|In-Person|2
79747|432|82|3|32|Call|5
21519|1602|82|3|1|Chat|3
71842|1210|30|1|8|Chat|3
93965|538|39|1|13|Chat|1
69789|1111|46|5|33|Email|1
25858|902|46|4|11|Chat|5
32243|261|88|5|40|Email|3
47734|70|86|2|18|Email|4
6213|1534|13|2|47|Chat|5
60336|1716|45|1|47|Chat|3
18767|1164|4|2|27|Chat|1
59990|1636|87|3|30|In-Person|3
11137|938|3|1|36|Email|4
55159|1076|56|1|11|Chat|2
32462|1817|67|4|1|In-Person|4
28114|699|62|4|16|In-Person|3
77521|1453|66|2|28|Email|3
77254|1712|79|1|43|Chat|2
16397|374|29|2|29|Chat|5
40475|835|45|2|46|Call|1
8472|1577|51|1|32|Chat|4
81052|573|12|5|18|Call|5
19887|1166|79|3|20|Call|3
21674|1289|61|2|38|Chat|3
894|332|90|5|21|Chat|1
74905|1796|15|1|29|Chat|1
84971|1266|88|1|12|In-Person|2
81110|1051|53|4|24|Call|5
25626|1638|2|5|7|Call|5
26518|1787|67|2|11|Call|4
33772|1418|7|1|37|Chat|3
84815|1099|2|5|14|Chat|2
32589|423|31|3|3|In-Person|4
31787|1643|24|1|12|Call|2
72906|1737|38|5|18|Call|2
71830|1405|42|5|15|Chat|4
76902|713|33|5|8|Chat|2
24281|1194|92|5|21|Chat|3
64615|1558|60|2|22|Email|1
66910|1521|80|1|30|Call|1
33612|168|7|3|26|In-Person|2
21303|1287|97|3|1|Call|5
40271|903|67|2|25|In-Person|4
897|1253|94|3|23|Email|4
29335|118|25|4|35|Call|5
87420|636|37|4|22|Chat|4
53516|380|56|5|25|Chat|4
52388|1038|82|4|37|Call|3
964|1785|66|2|35|Call|4
43315|1554|33|5|18|In-Person|4
25375|440|9|2|6|Call|5
6827|1693|58|5|26|Chat|4
97539|684|87|3|7|Chat|5
50572|417|97|2|37|Call|1
81842|1307|48|1|26|Chat|1
7259|391|15|1|30|Call|3
80488|453|91|3|49|Email|4
47519|170|31|1|47|Chat|3
76543|608|95|4|11|Email|3
16327|895|27|5|30|Call|3
42886|346|4|2|41|Email|2
60147|790|67|4|19|In-Person|3
39169|1700|38|3|39|Chat|4
57150|1155|78|3|39|In-Person|3
87094|350|69|3|48|Call|2
34889|1075|22|5|47|Call|5
5185|1251|56|1|7|In-Person|1
45749|185|23|2|25|In-Person|3
62974|95|52|5|26|Email|4
88392|410|2|2|41|Call|1
52296|242|97|1|20|Call|3
49977|1257|67|1|34|Call|1
5511|1148|82|1|49|In-Person|5
57938|1337|56|2|34|Email|5
41229|1650|32|5|49|Chat|1
4875|932|43|4|48|Chat|1
71075|701|19|5|29|In-Person|4
45603|1721|76|5|37|Chat|4
62363|801|69|1|13|Call|2
18869|1127|7|2|2|Chat|3
6696|364|26|1|47|Call|5
26640|583|83|5|18|Call|3
91571|304|95|3|46|Chat|1
18563|278|9|4|7|Call|1
75133|1078|64|5|19|Chat|2
31769|272|19|1|31|In-Person|5
30415|5|100|4|34|In-Person|3
63169|930|46|4|31|Email|4
27188|219|48|5|35|Call|2
96340|761|4|3|15|Call|5
19694|141|12|1|50|Chat|3
23891|1240|43|2|3|Chat|4
68606|1698|54|2|15|Call|2
84575|532|29|2|36|Email|5
85854|281|28|2|25|In-Person|5
45032|1747|95|2|15|Call|2
52808|1080|78|2|49|Chat|3
10711|1122|81|3|6|Chat|5
51092|1399|58|1|40|Chat|2
69907|1759|82|1|19|Email|3
94180|993|22|3|7|Chat|3
77035|1198|56|4|41|In-Person|5
24523|1130|4|1|49|In-Person|3
88508|328|82|1|38|In-Person|4
32728|79|50|5|22|Chat|5
24874|499|55|2|18|Chat|1
56233|1084|89|5|16|Chat|1
39216|524|14|3|26|Email|1
68243|1266|60|5|13|Email|2
30124|1018|100|5|49|Chat|4
24672|1236|37|5|35|In-Person|1
57170|1477|22|5|35|Call|5
52880|1032|76|2|22|Email|3
82625|110|7|1|4|Chat|5
82364|353|63|3|25|Chat|3
71364|1124|84|5|25|Email|3
12400|1291|54|3|43|Email|2
27508|590|5|5|18|Call|3
89513|1013|1|3|37|Chat|1
11474|760|59|1|49|Call|1
35484|622|10|2|16|Chat|5
41619|418|12|4|2|Chat|1
95419|1796|3|1|21|Email|5
30440|300|66|4|15|Call|2
57799|108|80|3|28|In-Person|1
89098|1787|24|4|24|Email|5
12485|848|47|2|31|Call|4
26933|632|11|4|1|Email|3
61896|1171|91|2|4|Call|4
21897|480|75|5|26|In-Person|3
87298|1621|70|3|7|Chat|4
86860|540|63|5|24|In-Person|3
51869|239|46|2|2|In-Person|5
29597|820|59|3|50|Chat|5
91781|1568|91|5|48|In-Person|5
68711|1168|100|2|22|Email|4
96163|987|99|3|16|Email|2
99896|1814|21|5|13|Call|4
76698|549|40|1|8|Email|3
53025|1424|60|5|45|Email|5
38439|1725|43|3|10|Call|3
71441|1019|36|5|36|Chat|5
71738|667|76|5|4|In-Person|2
7156|1464|45|3|45|Call|3
97541|664|72|2|1|Call|4
44094|1585|16|3|22|Chat|4
52600|523|72|2|44|Chat|5
17161|1071|23|5|38|Chat|2
13368|457|88|2|28|Chat|2
92787|877|47|1|24|In-Person|3
55867|19|8|5|5|In-Person|3
47649|898|88|2|23|Chat|1
39884|707|99|1|45|In-Person|2
41437|1016|62|4|43|Call|5
13927|226|30|1|8|In-Person|1
193|1439|10|2|48|Email|3
44997|1498|69|5|18|Call|3
90992|782|63|2|9|Chat|4
26358|1534|38|4|43|Call|2
93527|1341|1|4|31|Call|5
439|1349|22|2|28|Chat|5
36021|1766|57|5|7|Email|1
639|1646|2|5|40|Email|3
16556|1363|49|3|36|Email|5
81362|77|28|5|3|In-Person|1
51103|657|53|2|1|Chat|3
45736|1117|57|2|18|Email|4
94496|230|29|4|25|Call|3
61083|1309|52|4|30|Email|4
94285|204|38|2|34|Call|3
6973|258|98|2|42|Email|1
49487|1514|49|5|48|Chat|5
4411|1739|80|3|23|Call|3
87378|1607|17|5|23|Chat|2
10575|1273|52|2|44|Chat|3
94431|1325|22|5|7|In-Person|1
1440|112|81|3|10|In-Person|3
32385|1696|66|3|50|Call|3
1987|733|45|5|26|Email|3
17563|1801|64|1|22|Call|2
92135|1430|18|1|41|Call|3
68705|363|29|5|28|Email|3
3442|477|95|4|28|In-Person|5
4913|131|95|3|30|Email|4
13676|561|99|2|41|Email|5
83600|1746|89|4|16|Chat|4
84219|1774|77|2|23|Chat|1
32941|254|26|3|32|Email|3
81143|1719|79|1|42|In-Person|2
46385|1086|56|2|23|Chat|4
30229|701|100|4|17|In-Person|1
86335|1679|52|1|9|Call|3
80185|1687|58|5|11|Email|5
91117|1423|98|4|42|Email|5
5965|658|34|3|29|Email|4
37315|83|25|3|44|Call|3
50759|361|18|5|27|Email|5
74584|1730|64|3|3|Chat|2
56533|1634|59|2|34|Email|4
60802|148|74|1|40|Chat|2
82779|268|42|2|45|In-Person|4
95402|810|77|4|33|Call|4
72797|479|57|3|48|In-Person|3
97154|423|17|4|8|Call|1
29806|1355|51|1|9|Chat|2
64840|162|73|1|24|In-Person|5
80360|1663|30|2|38|Call|3
97667|825|11|2|20|Chat|5
28801|899|30|3|26|Chat|1
70811|1094|87|2|14|Chat|4
32564|669|8|1|30|Email|2
33886|617|46|5|24|Chat|3
70520|269|50|3|46|Email|1
47330|1636|55|5|17|Email|3
64167|1161|32|4|49|Chat|5
76051|473|16|5|12|Email|1
46313|911|33|2|47|Chat|3
17557|559|60|3|7|Call|4
43686|1069|65|1|10|Email|1
27144|680|35|1|35|In-Person|1
54920|422|85|3|10|Call|2
58872|884|86|3|27|Email|5
82045|583|22|4|19|Email|2
79351|1596|51|4|44|In-Person|1
9659|1718|100|5|39|Chat|1
79658|129|100|5|49|In-Person|4
66008|329|4|3|47|Email|2
1542|1064|53|5|8|Email|3
7906|1370|6|5|36|Call|2
63126|857|12|5|50|Call|1
11995|376|1|2|6|Email|5
62944|167|49|4|24|Email|4
69769|818|66|4|11|In-Person|2
22626|1256|1|1|12|In-Person|2
6071|301|21|1|31|In-Person|4
17640|651|61|4|9|Email|5
9534|1768|9|5|35|Call|2
31103|1723|23|5|10|In-Person|1
98758|1641|9|3|29|Call|1
76825|1691|22|3|34|Chat|3
94669|506|51|5|23|Call|5
35405|483|24|2|25|Email|1
88350|1732|6|3|39|Email|4
50385|1279|17|1|1|Call|2
97037|392|49|3|28|Call|1
47154|1065|34|4|39|Email|3
46775|53|64|3|8|Call|2
76353|1170|30|4|39|In-Person|2
46417|651|42|4|22|Chat|1
14371|200|14|3|2|In-Person|3
16934|1001|14|2|44|Chat|1
50579|320|74|5|20|Chat|3
20411|1687|53|5|23|Email|3
24497|645|20|3|26|Email|5
17482|1710|85|5|46|Call|3
65189|1113|92|5|36|In-Person|3
76033|1564|84|4|39|Email|2
82627|321|4|4|27|In-Person|1
49544|301|99|4|16|Email|2
23810|568|5|5|45|In-Person|1
2017|237|80|5|30|In-Person|3
53088|683|35|5|14|Email|4
64798|1101|26|5|37|Call|5
69977|1043|21|5|11|Chat|3
65446|1665|80|2|24|Call|4
72472|307|64|2|27|Call|2
55487|1632|11|5|6|Email|1
50605|1070|87|1|29|Email|4
98358|815|85|3|42|Chat|1
93837|543|46|4|4|Chat|4
97233|687|93|4|31|In-Person|5
58815|1099|95|2|35|In-Person|1
37114|541|77|3|14|In-Person|3
1707|49|98|4|13|In-Person|5
94506|1606|8|1|19|Email|5
59491|84|15|3|15|Chat|5
65757|745|83|1|40|Chat|3
47648|673|78|3|40|Call|4
95968|169|28|2|17|Chat|3
2692|904|12|5|35|Call|5
22687|1363|33|4|33|Call|2
94155|1386|74|3|40|Chat|3
81330|428|71|4|20|In-Person|4
64596|1540|25|3|22|Call|1
64218|1060|71|1|19|Chat|4
99035|277|49|3|49|Call|4
60733|179|87|3|7|Email|4
76266|76|12|1|49|In-Person|1
68392|470|70|3|14|Call|2
11381|24|66|2|20|Call|5
99173|1111|89|2|36|Email|2
73790|1580|19|5|4|Chat|2
7085|532|92|5|38|Call|4
51047|807|8|3|20|Email|3
6512|285|72|2|5|Chat|5
22567|831|95|3|30|Call|3
70716|1827|12|3|48|Email|5
45037|1692|97|2|13|Email|2
63075|468|41|2|34|Email|4
52030|781|33|1|49|Email|5
93005|367|52|2|23|In-Person|5
35910|1605|94|3|40|Chat|3
23723|943|71|2|43|Email|4
50106|1289|5|5|24|In-Person|3
23202|489|10|3|22|Chat|5
60689|1093|4|2|7|Call|3
14107|1010|31|3|50|Email|3
59422|1598|61|5|18|In-Person|3
58697|768|45|2|31|Call|4
31205|120|63|2|8|In-Person|2
31414|524|36|1|37|Chat|5
60602|773|96|1|15|Call|4
75550|1684|26|2|28|In-Person|2
32663|1740|13|1|6|Call|5
32650|484|97|3|40|Chat|3
6976|1802|46|3|26|Chat|4
66840|1054|43|3|9|Chat|4
42035|132|55|1|23|Email|1
47482|1737|29|5|10|Email|3
75186|241|83|2|24|Call|1
21132|1729|69|1|38|Call|2
40699|169|92|3|1|Email|2
71947|376|100|4|34|Email|2
99029|50|16|5|17|Call|2
33402|1711|4|5|2|Email|5
8620|1306|85|2|39|Call|3
3772|938|74|1|12|Call|4
43064|930|20|1|42|Email|4
2070|1193|75|1|3|In-Person|5
40110|1082|74|4|37|Chat|5
54431|62|73|3|42|Call|5
35612|498|16|5|17|Chat|4
57238|795|71|4|30|In-Person|2
44688|710|51|1|45|Call|5
30244|322|3|5|37|Call|3
93879|245|33|3|20|Chat|2
67726|625|8|3|21|Email|4
52437|663|48|3|9|In-Person|2
30506|74|87|5|25|In-Person|2
15228|208|7|4|15|Chat|2
35989|876|31|4|7|Email|2
95103|1483|15|2|23|In-Person|1
74920|666|71|4|11|Call|1
69867|368|17|2|28|Email|2
48423|186|49|4|36|In-Person|5
23161|390|52|2|27|Call|1
43710|704|51|2|39|Email|1
87917|1682|75|5|38|Email|1
73387|886|10|5|5|Email|1
79846|975|100|3|42|Call|3
94977|1280|63|4|42|In-Person|2
66449|1804|39|5|9|Chat|5
95679|1614|88|4|10|Call|3
82965|205|59|1|7|In-Person|5
70603|121|8|2|21|Call|3
9046|95|100|4|3|Chat|1
26588|940|48|4|6|Call|4
66516|749|95|3|32|Chat|3
51079|129|57|1|12|In-Person|3
31739|1781|15|1|40|In-Person|5
42942|795|7|5|33|In-Person|3
35279|88|20|5|31|In-Person|3
60014|1528|21|5|29|In-Person|5
30408|161|16|1|45|Email|3
7556|1151|81|4|16|In-Person|5
63574|387|57|3|36|Call|2
34383|382|93|3|30|Email|5
90595|534|85|3|23|Call|1
94291|1018|62|5|24|Email|3
58958|14|99|2|7|Email|1
12489|499|37|1|35|Chat|3
67136|721|72|4|34|Email|3
89035|829|99|4|8|Chat|1
62007|521|30|1|46|In-Person|5
2445|1667|18|3|23|Call|1
1242|629|26|5|6|In-Person|3
41425|350|22|3|16|Email|3
85740|1488|54|5|8|Call|4
6668|921|55|5|35|In-Person|5
40100|763|45|3|19|Chat|2
28789|1261|13|4|16|Call|3
63234|1539|59|3|48|Email|4
55013|1682|48|1|16|In-Person|1
96261|1208|7|2|36|Email|3
89030|1084|36|2|24|Email|4
26320|222|37|1|26|Call|5
73269|147|73|3|26|Email|4
55116|1212|41|3|48|Chat|2
48196|791|24|3|3|Email|2
44676|412|89|1|7|In-Person|4
26051|364|51|3|47|Email|5
91106|928|45|2|45|Chat|5
42208|1747|5|5|23|Chat|5
21857|771|84|4|33|Chat|4
85055|1196|53|5|37|Call|1
