investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
30858|474|4|87|9|1|271293.55|-1610.38
96551|259|2|83|45|1|634753.31|148.09
81503|1084|1|96|21|2|930685.76|-972.33
59502|745|3|58|8|1|386890.78|-4572.54
78728|1174|4|98|20|3|306416.92|-281.67
85888|426|1|10|17|2|413626.82|-1022.21
8666|422|1|17|46|1|61223.33|-1127.17
99657|1430|3|59|44|1|826655.5|550.84
62801|116|2|9|30|1|966826.27|-4473.1
71821|466|4|36|24|3|887778.96|3011.29
25865|960|2|8|23|2|305461.52|14822.59
52385|865|4|80|10|1|16312.61|6073.27
22079|1422|1|8|23|3|985449.24|880.23
74033|191|4|13|49|3|767130.01|-1317.72
14977|300|3|13|24|1|281097.81|-3570.96
67127|194|5|16|45|2|880663.65|-2799.98
71370|1530|5|84|35|3|866034.22|9873.28
78892|1528|2|30|11|1|478532.73|-2052.34
14437|1631|3|13|15|1|505109.02|208.2
31409|972|3|1|21|2|616231.1|-1114.39
91526|1673|3|25|20|1|761056.71|8373.96
33048|5|4|97|23|1|938793.19|9459.15
3102|266|1|24|45|1|883475.16|-1906.75
6267|1001|4|72|40|3|943400.37|-4423.68
49742|60|4|72|12|1|999334.34|-2156.79
37187|735|2|2|18|2|230389.42|-411.01
45496|642|5|39|15|3|886992.7|11303.56
10293|1115|2|82|10|2|849828.26|5961.89
23718|771|4|83|1|1|444449.63|700.24
84614|1104|1|81|21|2|469233.51|-1452.4
73749|108|1|39|34|2|803868.21|935.03
68921|743|5|62|13|3|75719.83|10288.35
63460|1700|3|77|28|2|164642.83|1505.53
66170|830|1|16|43|1|313143.65|7762.14
34848|238|4|5|14|1|586588.96|6737.92
18492|238|3|99|8|3|463280.89|14725.36
47437|307|1|41|2|2|644614.18|10138.74
6864|941|5|50|38|3|958996.19|3379.87
14651|1350|2|81|28|2|754773.93|12845.69
14068|753|5|40|7|2|428626.18|13451.02
2217|1432|2|26|38|1|705321.92|10097.27
36611|992|4|72|22|3|692713.44|-2174.66
63807|1210|1|96|9|1|954586.68|-2270.37
67870|1666|4|19|25|1|169241.48|2467.68
53912|344|3|2|27|1|163833.36|5766.12
62445|179|2|72|39|3|383235.02|2514.82
95893|940|4|80|43|2|294050.75|3348.77
59663|1600|5|75|38|1|187593.22|-288.95
28953|1366|3|54|46|3|155926.15|-3441.45
5937|359|3|65|9|1|867797.16|616.55
30686|631|1|98|44|2|557930.31|-4215.5
65058|340|1|56|47|2|328398.39|4044.86
57501|35|5|35|1|3|215084.93|-3504.81
58264|564|5|82|8|3|923265.26|1758.73
93536|601|4|76|49|3|212261.0|1781.58
38102|265|3|62|2|2|283070.48|10146.02
4264|1417|1|59|25|3|442931.98|-3148.96
84877|774|3|78|13|1|381128.95|7738.96
83341|649|5|54|19|1|741326.52|6769.74
61475|439|3|70|39|1|264629.22|-1598.89
22733|614|1|89|25|3|601024.56|14192.52
39938|1269|3|54|25|3|722183.17|7665.75
87276|1798|4|45|21|1|313237.5|-4443.26
23328|558|5|98|34|3|503104.64|10030.46
25486|1664|5|44|27|1|622744.96|-4398.31
64676|1698|5|86|37|3|397460.28|-4641.27
56052|27|5|47|18|1|108619.9|10208.56
33490|1141|4|24|16|3|868135.42|73.69
11098|400|2|89|45|2|371409.07|3206.17
84647|80|3|81|9|3|160097.96|-3074.14
57725|21|5|11|1|1|784024.41|-3311.73
99115|1150|4|5|33|3|130290.98|-611.81
12808|292|4|10|17|2|507647.39|-2269.36
39236|1199|1|97|42|3|220487.27|-98.27
77874|721|3|75|24|2|269230.8|6306.15
97573|1775|2|23|50|1|566872.37|-3992.34
91374|227|5|70|32|1|768077.4|10240.44
25847|1217|1|84|5|2|225579.28|-1877.57
35887|36|3|1|3|1|644489.85|8404.39
22816|9|1|23|34|2|108215.03|4185.97
9012|1110|1|73|32|1|107332.67|584.79
24858|649|3|6|4|1|401307.82|2581.78
48339|1224|4|10|35|3|330408.94|6125.68
25423|665|4|45|35|2|315030.06|871.89
63286|1622|1|32|31|2|292411.34|10868.39
17921|1614|2|68|39|3|119924.32|4174.5
7585|1643|2|18|47|1|414577.49|11526.12
97682|1451|5|59|8|2|690826.5|2361.68
12171|162|1|49|49|1|445734.07|6421.34
92629|1363|3|11|23|2|431134.42|-1815.64
43762|287|1|48|26|2|527135.55|4169.99
63107|427|4|22|11|3|480980.97|5994.05
32378|1601|2|13|24|1|187267.79|-2533.46
56399|1542|1|52|49|2|659933.48|5544.28
82172|219|5|41|27|1|469674.0|3481.27
69844|1482|4|18|27|2|904630.74|8369.49
13720|30|4|83|44|2|336649.7|2292.88
61969|370|5|59|3|2|637803.24|9336.63
65667|1049|5|42|34|1|590492.29|-2917.77
15448|1761|2|70|13|1|273098.83|461.3
44109|1543|4|32|1|1|144448.0|11720.33
84298|287|5|86|36|3|51778.16|2154.81
86389|1825|4|44|50|1|566201.01|-1235.75
42586|448|2|88|36|2|973391.69|1113.78
90929|1178|4|27|39|2|652814.82|-4009.53
90496|1454|3|33|6|2|200927.88|2563.05
11460|1355|1|4|16|2|967806.94|631.58
64776|1784|1|96|38|2|232269.94|-4796.04
90677|812|4|10|17|1|766763.67|-90.6
76064|268|4|98|35|3|740750.29|13531.73
33325|1450|5|4|18|2|813297.12|-3402.87
26577|43|4|78|24|1|679768.6|12398.97
5489|90|3|43|23|1|122815.62|-3500.77
34247|1379|2|55|32|1|925251.98|10792.08
296|1054|5|31|47|3|808669.52|7366.6
75383|269|1|20|31|1|918806.67|-4021.68
70826|1722|5|24|33|3|908858.61|-4224.2
20839|601|5|49|31|3|136553.57|7902.35
81911|1295|1|3|40|3|354128.0|11189.72
87332|1826|2|92|13|1|752717.22|-1103.1
474|1644|3|5|2|3|271157.07|-3434.46
433|113|2|10|40|3|571618.86|685.37
8260|1479|2|50|21|3|206685.53|12882.99
49957|778|4|45|2|3|583386.04|6750.58
96604|1685|5|83|46|3|852559.94|11679.6
56294|1413|5|42|42|3|331127.9|5142.44
82192|1298|5|80|10|1|705134.85|10151.94
33547|1181|4|73|1|2|481844.47|14092.63
25688|382|2|34|19|3|969007.19|6249.28
85912|788|1|11|43|1|611206.23|7860.14
88726|457|5|20|37|1|29884.87|-2064.0
26784|1663|5|76|32|1|817523.92|8081.12
60324|1184|5|74|45|3|485030.01|-2216.06
88654|1139|5|61|7|2|940315.09|5376.26
69362|797|2|74|44|1|230538.08|7028.09
1690|1314|1|2|43|3|555549.47|9465.11
34687|867|5|90|14|3|921322.93|9667.95
70806|969|4|44|28|1|636494.67|7268.45
37231|878|1|84|31|2|555804.53|3113.53
45314|778|2|51|25|1|275405.34|-783.11
74726|14|5|82|42|2|602534.98|-2014.13
97791|235|5|14|10|1|600813.02|-442.07
97064|1075|2|39|30|1|191253.18|2916.84
87643|1403|5|54|30|2|73242.35|-569.47
13581|1047|3|68|22|1|252737.22|14718.95
55743|1182|5|70|25|2|681991.91|6872.57
98698|156|4|98|30|2|415539.25|1744.76
49176|1826|1|81|3|2|349830.24|2042.84
20806|786|4|28|47|2|931371.84|6757.69
90148|949|2|10|13|3|585954.02|14966.28
89248|1573|3|30|41|3|264814.74|8015.37
50547|520|1|44|42|1|513171.66|12382.03
36173|1653|4|65|46|2|203984.91|959.92
58617|1109|3|36|40|3|506897.93|8550.8
71095|890|1|58|33|1|239658.3|-888.71
18953|518|2|38|14|1|755979.18|8823.64
33119|1076|1|54|2|2|275451.23|5187.5
2394|710|3|19|24|1|448599.77|-936.07
99403|889|5|60|50|2|240750.79|7287.01
38694|1557|3|69|13|2|796468.96|8395.52
90011|302|4|86|20|3|16637.1|-2645.13
24645|1040|2|23|2|3|51603.88|4527.65
15989|36|5|90|27|2|365851.88|-1386.25
75991|1825|3|59|37|2|785671.75|6969.37
53061|1357|1|67|14|2|39910.0|2604.05
3466|1382|3|74|36|2|214079.52|7781.47
86660|547|5|10|5|1|589700.03|6537.8
59917|716|2|25|16|2|451373.05|8234.3
7914|859|5|10|28|2|605424.16|14903.35
3532|1529|3|86|7|2|761896.51|14785.08
67911|558|5|24|31|1|594158.42|267.35
23004|1563|1|54|48|1|811528.34|3643.05
78955|1545|1|41|6|3|176279.78|8319.24
17586|1408|4|3|46|2|15836.73|515.2
18372|1803|3|27|10|3|881314.08|438.47
18167|677|3|52|24|3|166183.08|8117.64
78100|900|4|22|9|1|765914.18|3951.51
71678|1531|2|24|46|3|425794.59|5225.72
60020|1055|2|45|10|3|685642.11|3365.38
10977|1173|1|28|38|2|922735.28|2966.51
25155|255|1|74|43|3|665257.98|14091.01
64418|1738|2|35|45|3|615045.95|5583.79
49818|1290|2|36|4|2|132363.46|12845.7
45029|701|5|52|40|2|637097.95|9238.4
40008|1193|3|30|20|1|135497.27|3064.77
23965|266|1|45|30|1|461720.66|11414.98
81868|264|1|66|27|2|104085.6|-264.14
27963|711|5|35|9|3|828827.13|-1902.45
25749|499|2|54|30|3|421800.85|5795.36
88642|798|5|94|13|3|814526.7|-4301.75
91656|1728|2|37|19|2|482070.35|7594.99
52227|803|1|43|46|3|937512.74|11532.13
10608|863|1|2|2|2|233817.05|-4126.07
8208|1348|3|69|47|1|227865.89|10283.97
24080|1100|4|81|41|3|923289.29|4885.47
83227|158|1|90|18|3|124386.37|6098.98
13499|1432|1|1|7|1|771256.54|1909.34
81426|99|5|46|31|2|553337.33|-1353.91
74430|1651|3|62|27|3|482173.56|6747.85
35256|790|5|56|36|2|136905.44|-517.91
40386|1805|3|5|8|2|519057.73|-4733.64
71999|384|2|56|47|1|422347.06|7758.79
39397|1728|3|21|44|2|222360.01|2155.76
4674|1076|2|25|19|1|472293.04|11868.48
64988|895|3|52|26|1|961078.43|4344.4
93593|1024|3|30|34|1|523672.97|3204.21
76926|1255|4|52|7|3|458348.13|14522.07
18562|1237|4|82|15|1|590106.45|3835.55
92147|429|1|39|16|3|50961.57|8925.04
50783|728|5|68|4|3|928924.69|4069.92
25033|912|3|94|19|3|447866.18|10051.68
73908|635|1|33|2|2|658188.01|819.44
8350|255|3|82|37|1|514597.98|-4822.3
18697|1135|5|11|2|3|590159.92|10342.32
54441|579|3|30|34|3|355485.15|-4474.37
41355|823|1|81|38|2|871825.88|13782.51
40432|1745|3|19|28|1|924542.41|9070.96
86750|398|4|56|44|3|651495.93|-1992.83
61332|1027|3|47|30|1|488943.59|14750.6
59441|839|3|91|3|1|793721.63|13385.68
62345|767|1|12|29|3|890213.67|3721.69
19337|1260|2|21|35|1|543718.74|-2847.83
89414|783|4|50|18|3|198826.13|12444.57
4381|1161|5|92|21|1|60432.04|-447.84
88380|575|4|52|28|3|205777.69|3491.28
83516|449|5|80|18|1|30920.59|640.01
7657|699|2|93|3|2|797491.48|2560.04
6634|627|3|50|37|3|759028.78|13959.75
4784|301|2|30|48|3|214653.93|3179.73
64213|1202|2|50|19|2|357503.12|7490.31
98030|1389|1|30|1|3|944548.79|2126.0
14300|1568|4|99|43|1|891966.94|7673.36
8526|1510|5|47|9|3|462937.39|14982.0
47395|1635|1|35|34|2|80540.81|-4989.26
24326|573|3|13|32|2|470430.29|-4540.19
45014|1170|4|8|50|3|440428.01|-4664.18
84652|455|4|29|26|3|466070.69|-1070.34
30251|966|3|4|20|2|337794.37|4315.73
59959|1228|4|42|5|2|358916.39|14247.26
63469|1125|3|63|30|3|525076.56|-1925.96
8980|1083|4|43|11|1|368769.67|3096.45
80841|407|5|45|15|3|435016.53|5476.62
22633|355|3|38|3|3|655034.09|7336.33
37529|492|1|82|27|1|91810.65|4815.12
85611|1182|5|51|14|1|260956.61|-3200.4
54133|1824|4|54|35|2|179727.58|10039.59
62959|1357|3|1|21|1|648528.81|1399.82
18594|160|5|51|46|2|282363.93|1656.65
58026|1039|1|25|3|1|103737.96|-86.09
50778|44|1|30|32|2|374925.76|9808.24
9202|1519|4|71|16|1|385717.67|-4229.46
39552|1320|4|16|4|2|340284.02|2809.34
55504|91|5|74|46|1|368388.48|-4122.38
51404|568|5|26|14|3|901012.89|-1259.7
39067|6|3|79|14|1|840075.23|-1790.19
43912|589|5|43|5|3|281095.98|14313.37
74285|575|4|100|31|1|731441.08|-3034.06
5249|1140|3|61|24|2|620921.79|7104.0
62315|1203|1|16|46|1|996484.7|798.91
64154|894|2|94|17|1|939380.74|14447.67
80558|1190|4|28|42|1|410067.98|680.05
59983|1317|2|97|22|3|134711.27|11615.53
35731|1607|3|99|35|2|311964.24|-1227.33
96106|70|1|99|2|3|809544.37|12015.67
13470|1612|4|95|41|3|685875.38|4753.14
79386|794|5|45|26|1|189704.86|5156.72
1820|863|4|43|9|3|474699.49|-3669.32
49502|788|4|47|43|2|113143.43|3363.45
97398|1401|1|61|35|2|282493.05|7580.55
28689|1797|4|59|33|1|373582.06|14703.51
13543|733|2|34|48|3|67844.91|6423.28
84399|421|3|35|50|1|403311.54|-3077.91
95676|1677|1|90|30|3|385902.09|4331.37
93457|930|5|100|39|1|328914.09|9698.62
91578|649|3|2|49|3|705490.03|2806.5
52643|1746|4|63|32|3|939174.29|-4829.63
79883|351|5|17|1|3|47168.61|13287.51
55516|187|3|42|10|3|595861.97|12435.93
93106|1438|5|23|30|2|376903.09|-2371.73
71351|595|1|11|40|1|154870.87|14701.74
19369|187|5|92|10|1|794468.67|-3657.45
51272|983|5|22|23|1|542095.27|986.54
14463|1729|5|93|4|3|139108.64|2071.98
9110|825|3|38|40|3|822482.03|12343.99
76679|1586|2|20|40|3|23959.37|-977.91
25925|1497|4|15|16|3|284010.26|13478.72
86289|920|2|61|1|2|256821.71|3473.82
17119|479|1|94|35|2|229087.0|91.74
82551|335|1|14|46|3|404632.12|6730.71
86073|765|4|67|24|2|858059.74|-2841.92
41897|458|2|71|19|2|593952.17|5859.49
809|1326|2|9|44|3|898570.57|165.46
69292|1447|3|58|29|1|346966.45|6752.78
77003|1423|2|91|8|3|541410.08|-2073.24
91337|319|3|78|49|3|326275.44|255.64
1155|664|4|5|21|2|182133.05|5002.69
77725|303|4|75|25|3|186917.78|730.88
58199|97|2|38|42|1|190776.84|6093.97
7565|1127|5|24|30|3|856426.12|4041.78
94140|473|4|72|22|1|750129.23|-80.21
34930|1647|2|67|50|1|282307.52|8923.36
59744|357|5|24|4|3|581389.53|-1029.21
48525|115|4|67|11|1|635468.46|266.51
27581|567|1|89|28|3|863863.52|325.35
66823|186|1|99|46|2|93217.12|14518.6
26053|1508|1|73|8|2|965149.8|13991.51
27864|531|5|9|22|1|854906.03|7378.35
57973|52|1|31|45|3|48014.63|461.09
81217|1313|5|47|35|3|72541.08|3441.3
52701|923|3|69|49|3|647951.79|4611.32
39626|104|1|61|23|3|495778.24|6570.71
49887|1766|3|36|12|2|786597.43|5081.67
10464|1013|5|11|16|1|215257.09|-71.57
48007|413|4|17|12|3|535360.17|10423.37
55445|1624|4|48|7|1|223242.22|-1773.19
84138|981|1|28|32|2|472505.17|9635.66
72383|1100|3|16|20|2|934327.5|12873.63
21424|442|2|35|33|1|420735.07|-1783.45
91821|926|2|18|4|2|293097.46|-46.23
77239|298|5|75|31|3|864733.37|13128.2
28823|1706|1|44|12|3|315886.74|-4801.55
45888|227|4|92|4|1|430940.18|10338.6
91030|177|3|49|14|2|561329.64|4869.37
42923|199|4|1|32|2|166676.22|-4840.36
66850|1503|3|89|5|3|304824.53|683.98
43795|395|3|73|37|1|251119.32|6259.37
50166|141|1|50|21|2|535390.48|2295.05
54082|1260|2|58|45|1|47816.44|10691.12
64419|1131|4|85|39|3|158789.95|9409.76
64650|975|4|35|15|2|792676.56|5315.65
25309|703|2|40|41|1|930105.1|2955.9
51853|92|1|74|22|3|273321.36|6245.43
78141|93|2|4|46|2|847798.2|-1873.75
56169|421|5|76|2|3|7117.9|-3677.4
17699|1645|1|71|20|2|253836.68|1577.95
29770|437|3|47|35|3|945586.56|6273.94
2491|660|1|78|50|1|161219.19|14320.73
30724|312|3|88|7|1|218999.98|11662.17
84099|1037|2|98|34|2|937845.45|7119.15
96873|508|2|35|18|3|675912.18|9749.78
64138|384|3|85|38|2|609392.08|14875.49
2195|489|2|51|40|2|184784.02|-2856.49
78352|239|5|72|45|2|338297.29|11726.6
21033|1361|3|82|37|2|170456.75|-854.21
5042|392|1|79|22|1|311412.97|14878.07
5363|1389|4|46|44|3|27440.01|-2821.11
55407|680|1|47|48|2|400865.17|4135.39
70856|541|2|89|41|3|564439.43|1215.26
38584|1774|5|2|7|3|498400.87|-3775.65
4439|1053|1|71|13|2|284690.08|-4853.09
30648|434|1|23|39|3|620023.55|-3884.85
47513|433|5|90|12|1|188122.36|-4540.11
16548|1722|1|63|24|3|100625.35|9542.36
15723|873|1|85|42|2|37521.03|1497.74
546|630|2|46|12|1|208182.57|8954.28
63319|1269|5|9|36|3|216306.51|-2852.39
99048|1765|5|66|39|1|930260.05|-1038.18
7443|1688|2|4|23|1|578719.5|921.68
5320|1080|4|84|45|3|115036.62|1637.9
76851|280|4|23|42|3|499035.21|8463.16
29869|1455|4|4|36|3|39056.88|12340.29
70187|356|1|92|20|2|338991.55|5074.98
17014|1795|2|56|16|1|342468.21|8132.07
95104|166|2|71|16|3|647495.73|3684.03
19309|166|2|30|48|3|136572.62|-2096.95
99974|374|4|88|21|2|418652.48|7768.86
99108|360|3|14|34|2|910094.37|7095.52
20254|355|5|53|18|2|13667.28|9550.75
92687|1688|3|43|30|1|143835.91|6301.07
10274|1803|2|57|18|1|609536.13|3256.74
45425|1268|4|23|41|3|942181.69|-1995.2
42708|138|3|80|8|3|460385.83|-2839.6
90083|1591|2|39|11|3|411340.14|-4826.96
34941|26|5|37|34|1|865247.49|-2235.3
63070|1168|2|63|22|1|137723.59|12537.28
2574|698|5|77|34|3|444819.51|6250.56
57634|485|5|42|13|3|595665.65|7991.68
13182|63|2|30|28|3|207952.51|9728.46
93546|455|4|100|24|1|586933.39|4185.51
51933|1385|2|81|27|3|625739.02|11191.89
97415|1115|3|15|37|2|935402.26|4334.76
77645|350|5|17|20|2|369370.74|2732.04
94800|1145|2|6|8|3|427026.9|8555.05
26020|1068|1|52|45|3|826022.15|12755.51
42277|532|1|100|35|1|306129.92|-3284.19
51337|258|3|48|20|3|552238.66|8230.74
4246|1249|4|53|19|1|770849.8|6029.28
5082|168|4|18|30|3|510701.21|11523.8
74761|1755|2|65|2|3|401849.06|14443.37
40431|1765|3|76|42|2|590834.63|-647.71
39089|439|4|60|24|1|170392.21|3569.51
98161|880|1|90|20|3|338160.34|12751.12
79158|957|5|62|28|2|229860.89|5735.87
74732|1551|1|47|28|1|304282.96|-4399.82
88367|854|2|67|22|3|385367.69|-3964.49
59145|1249|3|36|36|2|125465.16|-525.29
68680|174|4|48|43|1|387872.07|1237.37
56552|1216|3|86|27|3|174407.22|-1534.61
64726|1042|3|76|37|1|307955.33|-1539.54
76510|1693|3|69|13|2|234464.62|3368.54
83906|1426|1|27|28|2|405639.17|5713.43
25122|1033|2|15|15|1|599991.73|-1261.03
59356|290|2|15|36|1|854890.43|599.27
84067|1644|4|8|11|2|298705.14|10955.37
84076|1574|1|65|2|2|394294.3|2231.23
99500|21|1|58|18|1|517559.25|8027.42
37840|1688|3|19|8|1|54094.0|10973.05
33078|510|3|8|46|1|70624.97|8086.89
80935|1122|1|30|11|1|270149.82|14359.32
43339|1121|1|39|40|3|983091.83|3015.74
85276|1517|3|4|31|3|447521.86|-252.95
60098|934|2|16|31|3|663606.85|1849.03
52853|997|2|74|11|1|682584.36|3430.17
93534|677|5|37|49|3|224865.02|4109.13
92109|325|5|49|40|2|83156.14|-2073.76
36912|724|3|30|30|3|10218.96|11444.74
88320|1760|1|86|43|3|241445.74|-1086.05
76831|1604|3|77|1|3|258272.73|9213.19
24260|791|4|24|18|3|168800.19|-2668.66
25221|252|1|90|1|1|939057.56|-3869.46
59496|210|1|34|32|1|931856.27|6975.81
75067|1475|2|3|30|2|898015.73|7809.57
56548|264|4|8|20|2|969420.33|12058.32
53746|547|1|93|42|2|910948.2|792.3
54874|1810|3|58|40|3|291180.25|5328.55
51586|1006|5|27|24|3|235268.78|713.75
83204|470|2|12|29|2|633187.6|9124.62
25696|1416|2|1|29|3|258919.79|3400.75
74277|38|1|85|36|3|984703.49|5824.34
98330|1389|1|2|4|2|810556.28|4972.76
21615|707|4|1|19|3|48846.39|8364.91
10869|75|5|56|3|3|240921.84|13862.85
47638|972|1|88|42|3|645121.88|13285.73
46260|922|4|7|4|1|513967.7|14343.92
87036|689|1|58|32|2|39685.48|8608.65
63043|47|4|28|32|3|499516.7|-2958.37
63962|468|4|27|44|2|198023.82|7015.93
54538|1134|3|11|24|2|140450.21|2821.1
87179|282|2|17|27|1|517940.66|977.63
14027|430|3|66|39|3|2763.8|11030.61
56722|1430|3|17|12|1|964521.21|-3423.61
97345|17|4|44|35|1|118336.13|12928.85
94558|140|4|71|45|1|828895.23|-4001.33
92848|162|5|19|35|2|545098.06|9678.01
50063|16|5|14|30|3|180724.07|6858.58
28487|281|3|68|50|1|446961.93|10806.14
41992|596|1|9|43|2|947728.11|481.78
96987|1750|4|30|34|2|618744.93|-1756.05
14444|1352|2|48|6|2|686996.28|714.8
32008|1043|1|58|20|2|635737.29|1084.36
71818|892|5|67|8|1|168373.99|-2028.13
63432|1690|3|78|23|3|418761.68|6237.68
65227|1238|2|73|34|3|942995.76|10054.29
9461|177|5|10|12|3|385934.16|8840.92
4353|149|1|68|49|1|394417.96|6827.47
17039|952|5|15|39|1|228605.28|4051.41
46743|48|5|69|17|1|657094.79|2642.16
89168|1198|1|52|33|1|95074.55|11758.73
64728|913|3|42|35|1|865670.23|9525.79
23376|1333|5|4|32|1|819471.37|4589.06
76815|491|2|23|39|2|471910.13|-3608.72
36104|1786|1|25|19|2|94387.93|8705.8
61777|1746|2|66|10|1|724044.06|-2709.3
29953|1407|4|31|49|1|203001.51|921.34
72844|1372|4|77|25|1|834115.31|-314.35
38462|897|3|69|10|1|35381.8|640.74
35837|1441|4|83|1|3|342186.0|9725.23
16918|182|3|55|41|3|16565.32|12634.6
57892|430|2|82|10|3|474589.71|12372.52
11427|1704|3|16|13|2|445258.87|6565.55
20743|1215|4|4|22|2|446938.66|8799.7
50195|311|3|20|13|2|608775.17|11481.58
92525|336|5|97|5|3|969218.19|1141.57
28790|1109|2|18|48|1|960594.36|4212.71
82115|1288|5|19|11|2|635439.6|7803.64
3459|1525|1|10|15|1|61341.22|4359.79
34483|1060|3|85|34|3|93236.07|1929.35
76498|1106|2|80|14|2|738089.76|12046.24
8051|332|2|18|12|2|678528.97|12717.4
80205|1069|4|49|39|1|205823.54|5793.11
81047|33|4|94|6|1|558027.28|1059.47
60260|643|5|42|30|3|510220.59|8690.52
42786|70|1|16|39|1|929154.75|8781.54
14951|652|4|69|37|1|632038.14|13992.54
11152|1077|5|100|13|1|215895.4|-4812.01
10079|956|3|24|23|2|764797.46|7374.51
32845|1063|4|52|35|1|805034.11|11794.11
86001|1560|3|10|29|2|555707.19|4286.15
65157|1371|2|65|42|2|292066.5|4578.56
5879|267|4|8|33|1|822809.94|948.38
73005|1049|4|14|41|1|99956.8|10061.2
65024|22|4|38|31|1|178022.5|4394.23
4022|1711|5|49|24|2|506463.17|1382.97
21110|1283|3|44|8|1|282234.0|8455.42
73320|57|1|36|42|1|186953.95|-2810.19
89227|261|2|44|35|2|254743.81|8637.91
1597|1322|4|33|5|3|840840.91|-529.82
15941|516|5|19|45|3|504706.35|1295.82
56761|1138|4|97|5|2|341251.58|9192.03
20492|518|2|62|47|2|566356.84|-4289.41
59465|837|5|26|22|3|149329.37|-4701.68
67038|858|4|72|9|1|239970.48|6809.66
11964|1164|2|91|22|1|405837.31|-2386.07
28870|1367|3|20|10|1|137162.74|-2257.91
83934|1092|1|84|50|3|418467.37|7498.11
66753|659|3|36|5|2|669492.0|118.98
64406|591|4|18|29|1|584737.47|10856.94
34204|1478|5|69|22|1|85617.96|155.16
74561|1791|2|50|16|2|868931.96|2100.45
58388|647|5|2|18|1|644432.65|8004.88
9564|754|5|13|42|2|37119.1|4633.53
42061|1098|2|87|9|2|534413.81|11034.55
1672|162|3|8|30|3|17518.72|12307.51
55955|389|4|87|45|3|702777.9|13480.83
85734|1235|5|99|30|1|650917.26|-2537.34
9038|1555|5|2|38|2|695462.14|1583.42
50946|45|5|27|28|2|806340.85|11868.42
39722|1737|1|65|19|3|411478.91|-2484.43
74044|1345|5|62|49|2|810058.38|-2922.37
43719|649|2|4|30|2|406735.28|2421.35
32900|1472|2|86|35|2|782944.75|-1722.33
77448|87|1|27|41|2|594132.83|11751.73
36003|230|3|86|38|2|26628.03|13662.82
79151|1759|4|59|48|3|270941.21|2499.0
46433|1154|1|19|28|1|846037.79|4442.79
80437|542|2|19|3|2|931374.46|10058.0
36315|1801|4|15|28|2|370512.5|1072.86
26349|1337|3|97|18|1|294369.91|5905.97
27565|736|2|29|12|2|315953.97|-893.74
89|250|5|11|5|3|586507.19|-1253.24
51542|1067|5|47|17|2|14703.7|13437.44
21248|521|2|4|6|3|977551.45|5035.82
47505|817|2|80|28|1|38289.39|14071.69
42629|98|4|76|4|2|344677.01|8555.62
90439|1142|3|30|25|2|236067.81|12520.73
11986|1022|1|77|9|3|18502.12|-2911.01
99826|624|5|92|13|1|546772.05|14294.12
92742|1164|3|79|4|2|44921.19|-1478.46
45391|728|4|38|22|2|710858.61|1837.8
69085|413|4|65|7|2|958204.01|-2307.07
19710|1556|1|56|45|3|987098.45|14544.09
42793|1591|4|43|2|1|309070.6|4648.32
86404|1707|3|40|38|2|195425.82|13451.15
26068|1424|5|45|34|3|372940.45|1104.73
83032|1027|4|11|23|1|130980.38|3943.86
15695|237|3|31|13|1|355640.55|7527.89
15685|1386|4|61|36|1|197025.94|8509.56
33623|1550|5|64|9|2|928787.82|3694.79
33539|895|3|20|40|1|952553.76|2269.48
23792|118|3|42|13|1|833639.11|5112.84
97138|1247|4|100|28|2|781289.5|-39.43
62620|632|5|71|2|2|264131.8|263.54
97157|1421|5|21|16|3|275035.64|-991.32
6862|1074|5|77|18|2|623292.28|7159.36
23794|1228|1|9|24|3|188157.69|2477.47
35924|1098|1|75|43|3|558739.52|11666.78
76536|354|2|70|49|2|52372.56|1030.79
68183|1170|4|60|34|3|777240.0|3381.31
41452|137|4|22|41|1|34106.69|2790.49
